track_name,seg,mix_silence,drums_silence,bass_silence,guitar_silence,piano_silence,residuals_silence
Track00006,22,False,False,False,True,False,False
Track00006,23,False,False,False,True,False,False
Track00006,24,False,False,False,False,False,False
Track00007,1,False,False,False,False,False,True
Track00007,2,False,False,False,False,False,False
Track00007,3,False,False,False,False,False,False
Track00007,4,False,False,False,False,False,False
Track00007,5,False,False,False,False,False,False
Track00007,6,False,False,False,False,False,False
Track00007,7,False,False,False,False,False,False
Track00007,8,False,False,False,False,False,False
Track00007,9,False,False,False,False,False,False
Track00007,10,False,False,False,False,False,False
Track00007,11,False,False,False,False,False,False
Track00007,12,False,False,False,False,False,False
Track00007,13,False,False,False,False,False,True
Track00007,14,False,False,False,False,False,False
Track00007,15,False,False,False,False,False,False
Track00007,16,False,False,False,False,False,False
Track00007,17,False,False,False,False,False,False
Track00007,18,False,False,False,False,False,False
Track00007,19,False,False,False,False,False,False
Track00007,20,False,False,False,False,False,False
Track00007,21,False,False,False,False,False,False
Track00007,22,False,False,False,False,False,False
Track00007,23,False,False,False,False,False,False
Track00007,24,False,False,False,False,False,False
Track00008,1,False,False,False,False,False,False
Track00008,2,False,False,False,False,False,False
Track00008,3,False,False,False,False,False,False
Track00008,4,False,False,False,False,False,False
Track00008,5,False,False,False,False,False,False
Track00008,6,False,False,False,False,False,False
Track00008,7,False,False,False,False,False,False
Track00008,8,False,False,False,False,False,False
Track00008,9,False,False,False,False,False,False
Track00008,10,False,False,False,False,False,False
Track00008,11,False,False,False,False,False,False
Track00008,12,False,False,False,False,False,False
Track00008,13,False,False,False,False,False,False
Track00008,14,False,False,False,False,False,False
Track00008,15,False,False,False,False,False,False
Track00008,16,False,False,False,False,False,False
Track00008,17,False,False,False,False,False,False
Track00008,18,False,False,False,False,False,False
Track00008,19,False,False,False,False,False,False
Track00008,20,False,False,False,False,False,False
Track00008,21,False,False,False,False,False,False
Track00008,22,False,False,False,False,False,False
Track00008,23,False,False,False,False,False,False
Track00008,24,False,False,False,False,False,False
Track00008,25,False,False,False,False,False,False
Track00009,1,False,True,True,True,False,False
Track00009,2,False,True,False,True,False,False
Track00009,3,False,True,False,True,False,False
Track00009,4,False,False,False,True,False,False
Track00009,5,False,False,False,True,False,False
Track00009,6,False,False,False,True,False,False
Track00009,7,False,False,False,False,True,False
Track00009,8,False,False,False,False,False,False
Track00009,9,False,False,True,True,False,False
Track00009,10,False,True,False,True,False,False
Track00009,11,False,True,False,True,False,False
Track00009,12,False,False,False,True,False,False
Track00009,13,False,False,False,True,False,False
Track00009,14,False,False,True,True,False,False
Track00009,15,False,False,False,False,True,False
Track00009,16,False,False,False,False,True,False
Track00010,1,False,False,False,False,False,False
Track00010,2,False,False,False,False,False,False
Track00010,3,False,False,False,False,False,False
Track00010,4,False,False,False,False,True,True
Track00010,5,False,False,False,False,False,True
Track00010,6,False,False,False,False,False,True
Track00010,7,False,False,False,False,False,False
Track00010,8,False,False,False,False,False,False
Track00010,9,False,False,False,False,False,False
Track00010,10,False,False,False,False,False,False
Track00010,11,False,False,False,False,False,False
Track00010,12,False,False,False,False,True,False
Track00010,13,False,False,False,False,False,False
Track00010,14,False,False,False,False,False,False
Track00010,15,False,False,False,False,False,False
Track00010,16,False,False,False,False,False,True
Track00010,17,False,False,False,False,False,False
Track00010,18,False,False,False,False,False,False
Track00011,1,False,False,False,False,False,True
Track00011,2,False,False,False,False,False,False
Track00011,3,False,False,False,False,False,False
Track00011,4,False,False,False,False,False,False
Track00011,5,False,False,False,False,False,False
Track00011,6,False,False,False,False,False,False
Track00011,7,False,False,False,False,False,False
Track00011,8,False,False,False,False,False,False
Track00011,9,False,False,False,False,False,True
Track00011,10,False,False,False,False,False,True
Track00011,11,False,False,False,False,False,True
Track00011,12,False,False,False,False,False,False
Track00011,13,False,False,False,False,False,False
Track00011,14,False,False,False,False,False,False
Track00011,15,False,False,False,False,False,False
Track00011,16,False,False,False,False,False,False
Track00011,17,False,False,False,False,False,False
Track00011,18,False,False,False,False,False,False
Track00011,19,False,False,False,False,False,False
Track00012,1,False,False,False,False,False,False
Track00012,2,False,False,False,False,False,False
Track00012,3,False,False,False,False,False,False
Track00012,4,False,False,False,False,False,False
Track00012,5,False,False,False,False,False,False
Track00012,6,False,False,False,False,False,False
Track00012,7,False,False,False,False,False,False
Track00012,8,False,False,False,False,False,False
Track00012,9,False,False,False,False,False,False
Track00012,10,False,False,False,False,False,False
Track00012,11,False,False,False,False,False,False
Track00012,12,False,False,False,False,False,False
Track00012,13,False,False,False,False,False,False
Track00012,14,False,False,False,False,False,False
Track00012,15,False,False,False,False,False,False
Track00012,16,False,False,False,False,False,False
Track00012,17,False,False,False,False,False,False
Track00012,18,False,False,False,False,False,False
Track00012,19,False,False,False,False,False,False
Track00012,20,False,False,False,False,False,False
Track00012,21,False,False,False,False,False,False
Track00012,22,False,False,False,True,False,False
Track00012,23,False,False,False,False,False,False
Track00012,24,False,False,False,False,False,False
Track00012,25,False,False,False,False,False,False
Track00012,26,False,False,False,False,False,False
Track00012,27,False,False,False,False,False,False
Track00012,28,False,False,False,False,False,False
Track00012,29,False,False,False,False,False,False
Track00012,30,False,False,False,False,False,False
Track00013,1,False,False,False,False,False,True
Track00013,2,False,False,False,False,False,False
Track00013,3,False,False,False,False,False,False
Track00013,4,False,False,False,False,False,False
Track00013,5,False,False,False,True,False,False
Track00013,6,False,False,False,False,False,False
Track00013,7,False,False,False,False,False,False
Track00013,8,False,False,False,False,False,False
Track00013,9,False,False,False,False,False,False
Track00013,10,False,False,False,False,False,False
Track00013,11,False,False,False,False,False,False
Track00013,12,False,False,False,False,False,False
Track00013,13,False,False,False,False,False,False
Track00013,14,False,False,False,False,False,False
Track00013,15,False,False,False,True,True,False
Track00013,16,False,False,False,True,True,False
Track00013,17,False,False,False,True,True,False
Track00013,18,False,False,False,True,True,False
Track00013,19,False,False,False,True,False,False
Track00013,20,False,False,False,True,False,False
Track00013,21,False,False,False,True,False,False
Track00013,22,False,False,False,True,False,False
Track00014,1,False,False,False,True,False,False
Track00014,2,False,False,False,False,False,False
Track00014,3,False,False,False,False,False,False
Track00014,4,False,False,False,False,False,False
Track00014,5,False,False,False,False,False,False
Track00014,6,False,False,False,False,False,False
Track00014,7,False,False,False,False,False,False
Track00014,8,False,False,False,False,False,False
Track00014,9,False,False,False,False,False,False
Track00014,10,False,False,False,False,False,False
Track00014,11,False,False,False,False,False,False
Track00014,12,False,False,False,False,False,False
Track00014,13,False,False,False,False,False,False
Track00014,14,False,False,False,False,False,False
Track00014,15,False,False,False,False,False,False
Track00014,16,False,False,False,False,False,False
Track00014,17,False,False,False,False,False,False
Track00014,18,False,False,False,False,False,False
Track00014,19,False,False,False,False,False,False
Track00014,20,False,False,False,False,False,False
Track00014,21,False,False,False,False,False,False
Track00014,22,False,False,True,False,True,False
Track00014,23,False,False,False,False,False,False
Track00014,24,False,False,False,False,False,False
Track00014,25,False,False,False,False,False,False
Track00014,26,False,False,False,False,False,False
Track00014,27,False,False,False,False,False,False
Track00015,1,False,False,False,True,False,False
Track00015,2,False,False,False,True,False,False
Track00015,3,False,False,False,True,False,False
Track00015,4,False,False,False,True,False,False
Track00015,5,False,False,False,True,False,False
Track00015,6,False,False,False,True,False,False
Track00015,7,False,False,False,True,False,False
Track00015,8,False,False,False,True,False,False
Track00015,9,False,False,False,True,False,False
Track00015,10,False,False,False,True,False,False
Track00015,11,False,False,False,True,False,False
Track00015,12,False,False,False,True,False,False
Track00015,13,False,False,False,True,False,False
Track00015,14,False,False,False,True,False,False
Track00015,15,False,False,False,True,False,False
Track00015,16,False,False,False,False,False,False
Track00015,17,False,False,False,False,False,False
Track00015,18,False,False,False,False,False,False
Track00015,19,False,False,False,False,False,False
Track00015,20,False,False,False,True,False,False
Track00015,21,False,False,False,True,False,False
Track00015,22,False,False,False,True,False,False
Track00015,23,False,False,False,True,False,False
Track00015,24,False,False,False,True,False,False
Track00016,1,False,True,True,True,True,False
Track00016,2,False,False,False,True,False,False
Track00016,3,False,False,False,False,False,False
Track00016,4,False,False,False,False,False,False
Track00016,5,False,False,False,False,False,False
Track00016,6,False,False,False,False,False,False
Track00016,7,False,False,False,False,False,False
Track00016,8,False,False,False,False,False,False
Track00016,9,False,False,False,False,False,False
Track00016,10,False,False,False,False,False,False
Track00016,11,False,False,False,False,False,False
Track00016,12,False,False,False,False,False,False
Track00016,13,False,False,False,False,False,False
Track00016,14,False,False,False,False,False,False
Track00016,15,False,False,False,False,False,False
Track00016,16,False,False,False,False,False,False
Track00016,17,False,False,True,False,False,False
Track00016,18,False,True,True,False,False,False
Track00016,19,False,True,True,False,False,False
Track00016,20,False,True,True,True,False,False
Track00017,1,False,False,True,True,True,False
Track00017,2,False,False,True,True,True,False
Track00017,3,False,False,False,False,True,False
Track00017,4,False,False,False,False,True,False
Track00017,5,False,False,False,False,True,False
Track00017,6,False,False,False,False,True,False
Track00017,7,False,False,False,False,True,False
Track00017,8,False,False,False,False,True,False
Track00017,9,False,False,False,False,True,False
Track00017,10,False,False,False,False,False,False
Track00017,11,False,False,False,False,False,False
Track00017,12,False,False,False,False,False,False
Track00017,13,False,False,False,False,True,False
Track00017,14,False,False,False,False,True,False
Track00017,15,False,False,False,False,True,False
Track00017,16,False,False,False,False,True,False
Track00017,17,False,False,False,False,True,False
Track00017,18,False,False,False,False,True,False
Track00017,19,False,False,False,False,True,False
Track00017,20,False,False,False,False,True,False
Track00017,21,False,False,False,False,False,False
Track00017,22,False,True,True,True,False,True
Track00017,23,False,False,False,False,False,False
Track00017,24,False,False,False,False,False,False
Track00017,25,False,False,False,False,False,False
Track00017,26,False,False,False,False,False,False
Track00017,27,False,False,False,False,False,False
Track00017,28,False,False,False,False,False,False
Track00017,29,False,False,False,False,False,False
Track00017,30,False,False,False,False,False,False
Track00017,31,False,False,False,False,False,False
Track00018,1,False,True,False,True,True,False
Track00018,2,False,True,False,True,True,False
Track00018,3,False,True,False,True,True,False
Track00018,4,False,True,False,True,True,False
Track00018,5,False,True,False,True,True,False
Track00018,6,False,True,False,True,True,False
Track00018,7,False,True,False,True,True,False
Track00018,8,False,True,False,True,False,False
Track00018,9,False,True,False,True,False,False
Track00018,10,False,True,False,True,False,False
Track00018,11,False,True,False,False,False,False
Track00018,12,False,True,False,False,True,False
Track00018,13,False,True,False,False,True,False
Track00018,14,False,True,False,False,False,False
Track00018,15,False,True,False,False,False,False
Track00018,16,False,False,False,False,False,False
Track00018,17,False,False,False,False,True,False
Track00018,18,False,False,False,False,True,False
Track00018,19,False,False,False,False,False,False
Track00018,20,False,False,False,False,False,False
Track00018,21,False,False,False,False,False,False
Track00018,22,False,False,False,False,False,False
Track00018,23,False,False,False,False,False,False
Track00018,24,False,False,False,False,False,False
Track00018,25,False,False,False,False,False,False
Track00018,26,False,False,False,False,False,False
Track00018,27,False,False,False,False,False,False
Track00018,28,False,True,True,True,False,False
Track00018,29,False,True,True,True,False,False
Track00019,1,False,False,True,True,False,False
Track00019,2,False,False,False,False,False,False
Track00019,3,False,False,False,False,False,False
Track00019,4,False,False,False,False,False,False
Track00019,5,False,False,False,False,False,False
Track00019,6,False,False,False,False,False,False
Track00019,7,False,False,False,False,False,False
Track00019,8,False,False,False,False,False,False
Track00019,9,False,False,False,False,False,False
Track00019,10,False,False,False,False,False,False
Track00019,11,False,False,False,False,False,False
Track00019,12,False,False,False,False,False,False
Track00019,13,False,False,False,False,False,False
Track00019,14,False,False,False,False,False,False
Track00019,15,False,False,False,False,False,False
Track00019,16,False,False,False,False,False,False
Track00019,17,False,False,False,False,False,False
Track00019,18,False,False,False,False,False,False
Track00019,19,False,False,False,False,False,False
Track00019,20,False,False,False,False,False,False
Track00019,21,False,False,False,False,False,False
Track00019,22,False,False,False,False,False,False
Track00019,23,False,False,False,False,False,False
Track00020,1,False,False,False,False,False,False
Track00020,2,False,False,False,False,False,False
Track00020,3,False,False,False,False,False,False
Track00020,4,False,False,False,False,False,False
Track00020,5,False,False,False,False,False,False
Track00020,6,False,False,False,False,False,False
Track00020,7,False,False,False,False,False,False
Track00020,8,False,False,False,False,False,False
Track00020,9,False,False,False,False,False,False
Track00020,10,False,False,False,False,False,False
Track00020,11,False,False,False,False,False,False
Track00020,12,False,False,False,False,False,False
Track00020,13,False,False,False,False,False,False
Track00020,14,False,False,False,False,False,False
Track00020,15,False,False,False,False,False,False
Track00020,16,False,False,False,False,False,False
Track00020,17,False,False,False,False,False,False
Track00020,18,False,False,False,False,False,False
Track00020,19,False,False,False,False,False,False
Track00020,20,False,False,False,False,False,False
Track00020,21,False,False,False,False,False,False
Track00020,22,False,False,False,False,False,False
Track00020,23,False,False,False,False,False,False
Track00020,24,False,False,False,False,False,False
Track00020,25,False,False,False,False,False,False
Track00020,26,False,False,False,False,False,False
Track00020,27,False,False,False,False,False,False
Track00020,28,False,False,False,False,False,False
Track00020,29,False,False,False,False,False,False
Track00020,30,False,False,False,False,False,False
Track00020,31,False,False,False,False,False,False
Track00020,32,False,False,False,False,False,False
Track00020,33,False,False,False,False,False,False
Track00020,34,False,False,False,False,False,False
Track00021,1,False,False,False,False,False,False
Track00021,2,False,False,False,False,False,False
Track00021,3,False,False,False,False,False,False
Track00021,4,False,False,False,False,False,False
Track00021,5,False,False,False,False,False,False
Track00021,6,False,False,False,False,False,False
Track00021,7,False,False,False,False,False,False
Track00021,8,False,False,False,False,False,False
Track00021,9,False,False,False,False,False,False
Track00021,10,False,False,False,False,False,False
Track00021,11,False,False,False,False,False,False
Track00021,12,False,False,False,False,False,False
Track00021,13,False,False,False,False,False,False
Track00021,14,False,False,False,False,False,False
Track00021,15,False,False,False,False,False,False
Track00021,16,False,False,False,False,False,False
Track00021,17,False,False,False,False,False,False
Track00021,18,False,False,False,False,False,False
Track00022,1,False,False,False,True,True,False
Track00022,2,False,False,False,True,False,False
Track00022,3,False,False,False,True,False,False
Track00022,4,False,False,False,False,False,False
Track00022,5,False,False,False,False,False,False
Track00022,6,False,True,True,False,False,False
Track00022,7,False,True,True,False,False,False
Track00022,8,False,True,True,False,False,False
Track00022,9,False,False,False,False,False,True
Track00022,10,False,False,False,False,False,False
Track00022,11,False,False,False,False,False,False
Track00022,12,False,False,False,False,False,True
Track00022,13,False,False,False,False,False,False
Track00022,14,False,False,False,False,False,False
Track00022,15,False,False,False,False,False,False
Track00022,16,False,False,False,False,False,False
Track00022,17,False,False,False,False,False,False
Track00022,18,False,False,False,False,False,False
Track00022,19,False,False,False,False,False,False
Track00022,20,False,False,True,True,False,False
Track00023,1,False,True,True,True,False,False
Track00023,2,False,True,True,True,False,False
Track00023,3,False,True,True,True,False,False
Track00023,4,False,True,True,True,False,False
Track00023,5,False,True,True,True,False,False
Track00023,6,False,True,True,True,False,False
Track00023,7,False,False,False,False,False,False
Track00023,8,False,False,False,False,False,False
Track00023,9,False,False,False,False,False,False
Track00023,10,False,False,False,False,False,False
Track00023,11,False,False,False,False,False,False
Track00023,12,False,False,False,False,False,False
Track00023,13,False,False,False,False,False,False
Track00023,14,False,False,False,False,False,False
Track00023,15,False,False,False,False,False,False
Track00023,16,False,False,False,False,False,False
Track00023,17,False,False,False,False,False,False
Track00023,18,False,False,False,False,False,False
Track00023,19,False,False,False,False,False,False
Track00023,20,False,False,False,False,False,False
Track00023,21,False,False,False,False,False,False
Track00023,22,False,False,False,False,False,False
Track00023,23,False,False,False,False,False,False
Track00023,24,False,False,False,False,False,False
Track00023,25,False,False,False,False,False,False
Track00023,26,False,False,False,False,False,False
Track00023,27,False,False,False,False,False,False
Track00024,1,False,False,True,True,True,False
Track00024,2,False,False,True,True,True,False
Track00024,3,False,False,True,True,True,False
Track00024,4,False,False,False,True,True,False
Track00024,5,False,False,False,False,False,False
Track00024,6,False,False,False,False,False,False
Track00024,7,False,False,False,False,False,False
Track00024,8,False,False,False,True,False,False
Track00024,9,False,False,False,True,False,False
Track00024,10,False,False,False,True,False,False
Track00024,11,False,False,False,True,False,False
Track00024,12,False,False,False,True,False,False
Track00024,13,False,False,False,True,False,False
Track00024,14,False,False,False,True,False,False
Track00024,15,False,False,False,True,False,False
Track00024,16,False,False,False,True,False,False
Track00024,17,False,False,False,True,False,False
Track00024,18,False,False,False,True,False,False
Track00024,19,False,False,False,True,False,False
Track00024,20,False,False,False,True,False,False
Track00024,21,False,False,False,True,False,False
Track00024,22,False,False,False,True,False,False
Track00024,23,False,False,False,True,False,False
Track00024,24,False,False,False,True,False,False
Track00024,25,False,False,False,True,False,False
Track00024,26,False,False,False,True,False,False
Track00024,27,False,False,False,True,False,False
Track00024,28,False,False,False,True,False,False
Track00025,1,False,False,True,True,True,False
Track00025,2,False,False,False,True,False,False
Track00025,3,False,False,False,True,False,False
Track00025,4,False,False,False,False,False,False
Track00025,5,False,False,False,False,False,False
Track00025,6,False,False,False,False,False,False
Track00025,7,False,False,False,False,False,False
Track00025,8,False,False,False,True,False,False
Track00025,9,False,False,False,False,False,False
Track00025,10,False,False,False,False,False,False
Track00025,11,False,False,False,False,False,False
Track00025,12,False,False,False,True,False,False
Track00025,13,False,False,False,False,False,False
Track00025,14,False,False,False,False,False,False
Track00025,15,False,False,False,False,False,False
Track00025,16,False,False,False,True,False,False
Track00025,17,False,False,False,True,False,False
Track00025,18,False,False,False,False,False,False
Track00025,19,False,False,False,False,False,False
Track00025,20,False,False,False,False,False,False
Track00025,21,False,False,False,False,False,False
Track00025,22,False,False,False,True,False,False
Track00025,23,False,False,False,False,False,False
Track00026,1,False,False,True,False,True,True
Track00026,2,False,False,True,False,False,True
Track00026,3,False,False,True,False,False,True
Track00026,4,False,False,True,False,False,True
Track00026,5,False,False,True,False,False,True
Track00026,6,False,False,True,False,False,True
Track00026,7,False,False,True,False,False,True
Track00026,8,False,False,True,False,False,False
Track00026,9,False,False,False,False,False,False
Track00026,10,False,False,False,False,False,False
Track00026,11,False,False,False,False,False,False
Track00026,12,False,False,False,False,False,False
Track00026,13,False,False,False,False,False,True
Track00026,14,False,False,False,False,False,False
Track00026,15,False,False,False,False,False,False
Track00026,16,False,False,False,False,False,False
Track00026,17,False,False,False,False,False,False
Track00026,18,False,False,False,False,False,False
Track00026,19,False,False,False,False,False,False
Track00026,20,False,False,False,False,False,False
Track00026,21,False,False,False,False,False,False
Track00026,22,False,False,False,False,False,False
Track00026,23,False,False,False,False,False,False
Track00026,24,False,False,False,False,False,False
Track00026,25,False,False,False,False,False,False
Track00026,26,False,False,False,False,False,False
Track00026,27,False,False,False,False,False,False
Track00026,28,False,False,False,False,False,False
Track00026,29,False,True,True,False,False,True
Track00026,30,True,True,True,True,True,True
Track00026,31,True,True,True,True,True,True
Track00026,32,True,True,True,True,True,True
Track00026,33,True,True,True,True,True,True
Track00027,1,False,True,True,True,True,False
Track00027,2,False,False,False,False,True,False
Track00027,3,False,False,False,False,True,False
Track00027,4,False,False,False,False,True,True
Track00027,5,False,False,False,False,True,True
Track00027,6,False,False,False,False,True,True
Track00027,7,False,False,False,False,True,False
Track00027,8,False,False,False,False,True,False
Track00027,9,False,False,False,False,True,False
Track00027,10,False,False,False,False,False,False
Track00027,11,False,False,False,False,False,False
Track00027,12,False,False,False,False,False,False
Track00027,13,False,False,False,False,True,False
Track00027,14,False,False,False,False,True,False
Track00027,15,False,False,False,False,False,False
Track00027,16,False,False,False,False,False,False
Track00027,17,False,False,False,False,False,False
Track00027,18,False,False,False,False,False,False
Track00027,19,False,False,False,False,False,False
Track00027,20,False,False,False,False,False,False
Track00027,21,False,False,False,False,True,False
Track00027,22,False,False,False,False,False,False
Track00027,23,False,False,False,False,False,False
Track00027,24,False,False,False,False,False,False
Track00027,25,False,False,False,False,False,False
Track00028,1,False,False,True,True,True,True
Track00028,2,False,False,False,False,False,False
Track00028,3,False,False,False,False,False,False
Track00028,4,False,False,False,False,False,False
Track00028,5,False,False,False,False,False,False
Track00028,6,False,False,False,False,False,False
Track00028,7,False,False,False,False,False,False
Track00028,8,False,False,False,False,False,False
Track00028,9,False,False,False,False,False,False
Track00028,10,False,False,False,False,False,False
Track00028,11,False,False,False,False,False,False
Track00028,12,False,False,False,False,False,False
Track00028,13,False,False,False,False,False,False
Track00028,14,False,False,False,False,False,False
Track00028,15,False,False,False,False,False,False
Track00028,16,False,False,False,False,False,False
Track00028,17,False,False,False,False,False,False
Track00028,18,False,False,False,False,False,False
Track00028,19,False,False,False,False,False,False
Track00028,20,False,False,False,False,False,False
Track00028,21,False,False,False,False,False,False
Track00028,22,False,False,False,False,False,False
Track00028,23,False,False,False,False,False,False
Track00028,24,False,False,False,False,False,False
Track00028,25,False,False,False,False,False,False
Track00029,1,False,False,True,False,False,False
Track00029,2,False,False,True,True,False,False
Track00029,3,False,False,False,False,False,False
Track00029,4,False,False,False,False,True,False
Track00029,5,False,False,False,False,True,False
Track00029,6,False,False,False,False,True,False
Track00029,7,False,False,False,False,True,False
Track00029,8,False,False,False,False,False,False
Track00029,9,False,False,False,False,False,False
Track00029,10,False,False,False,False,False,False
Track00029,11,False,False,False,False,False,False
Track00029,12,False,False,False,False,False,False
Track00030,1,False,False,False,False,False,True
Track00030,2,False,False,False,False,False,True
Track00030,3,False,False,False,False,False,True
Track00030,4,False,False,False,True,False,True
Track00030,5,False,False,False,True,False,True
Track00030,6,False,False,False,False,False,False
Track00030,7,False,False,False,False,False,False
Track00030,8,False,False,False,False,False,False
Track00030,9,False,False,False,False,False,False
Track00030,10,False,False,False,False,False,True
Track00030,11,False,False,False,False,False,True
Track00030,12,False,False,False,False,False,False
Track00030,13,False,False,False,False,False,False
Track00030,14,False,False,False,False,False,False
Track00030,15,False,False,False,False,False,False
Track00031,1,False,False,True,False,True,True
Track00031,2,False,False,False,False,False,False
Track00031,3,False,False,False,False,True,False
Track00031,4,False,False,False,False,False,False
Track00031,5,False,False,False,False,False,False
Track00031,6,False,False,False,False,False,False
Track00031,7,False,False,False,False,False,False
Track00031,8,False,False,False,False,False,False
Track00031,9,False,False,False,False,False,False
Track00031,10,False,False,False,False,False,False
Track00031,11,False,False,False,False,False,False
Track00031,12,False,False,False,False,False,False
Track00031,13,False,False,False,False,False,False
Track00031,14,False,False,False,False,False,False
Track00031,15,False,False,False,False,False,False
Track00031,16,False,False,False,False,False,False
Track00031,17,False,False,False,False,False,False
Track00031,18,False,False,False,False,True,True
Track00032,1,False,True,True,False,True,False
Track00032,2,False,False,False,False,True,False
Track00032,3,False,False,False,False,False,False
Track00032,4,False,False,False,False,False,False
Track00032,5,False,False,False,False,False,False
Track00032,6,False,False,False,False,False,False
Track00032,7,False,False,False,False,False,False
Track00032,8,False,False,False,False,False,False
Track00032,9,False,False,False,False,False,False
Track00032,10,False,False,False,False,False,False
Track00032,11,False,False,False,False,False,False
