1125, 1125, 1125, 1168, 1125; 1301, 1301, 1301, 1168, 1301; 1125, 1125, 1125, 1043, 1125; 33, 33, 33, 33, 33; 66, 66, 66, 66, 66; 85, 85, 85, 85, 85; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 0, 1, 1; 3
1125, 1125, 1125, 1168, 1125; 1125, 1125, 1125, 1043, 1125; 1301, 1301, 1301, 1168, 1301; 33, 33, 33, 33, 33; 85, 85, 85, 85, 85; 66, 66, 66, 66, 66; 1, 1, 1, 1, 1; 1, 1, 0, 1, 1; 1, 1, 1, 1, 1; 1
1024, 1024, 1024, 449, 1024; 763, 763, 763, 449, 763; 1024, 1024, 1024, 690, 1024; 79, 79, 79, 79, 79; 51, 51, 51, 51, 51; 23, 23, 23, 23, 23; 1, 1, 1, 1, 1; 0, 1, 1, 1, 1; 0, 1, 1, 1, 0; 3
1024, 1024, 1024, 449, 1024; 1024, 1024, 1024, 690, 1024; 763, 763, 763, 449, 763; 79, 79, 79, 79, 79; 23, 23, 23, 23, 23; 51, 51, 51, 51, 51; 1, 1, 1, 1, 1; 0, 1, 1, 1, 0; 0, 1, 1, 1, 1; 1
68, 68, 1091, 68, 68; 1214, 1214, 1091, 1214, 1214; 68, 68, 353, 68, 68; 115, 115, 115, 115, 115; 10, 10, 10, 10, 10; 51, 51, 51, 51, 51; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 2
68, 68, 1091, 68, 68; 68, 68, 353, 68, 68; 1214, 1214, 1091, 1214, 1214; 115, 115, 115, 115, 115; 51, 51, 51, 51, 51; 10, 10, 10, 10, 10; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 4
416, 416, 416, 416, 830; 1138, 1138, 1138, 1138, 830; 416, 416, 416, 416, 348; 86, 86, 86, 86, 86; 54, 54, 54, 54, 54; 73, 73, 73, 73, 73; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 4
416, 416, 416, 416, 830; 416, 416, 416, 416, 348; 1138, 1138, 1138, 1138, 830; 86, 86, 86, 86, 86; 73, 73, 73, 73, 73; 54, 54, 54, 54, 54; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 0
1188, 1203, 1203, 1203, 1203; 1188, 336, 336, 336, 336; 904, 1203, 1203, 1203, 1203; 50, 50, 50, 50, 50; 5, 5, 5, 5, 5; 159, 159, 159, 159, 159; 1, 1, 0, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 0
1188, 1203, 1203, 1203, 1203; 904, 1203, 1203, 1203, 1203; 1188, 336, 336, 336, 336; 50, 50, 50, 50, 50; 159, 159, 159, 159, 159; 5, 5, 5, 5, 5; 1, 1, 0, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 4
568, 568, 739, 568, 568; 754, 754, 739, 754, 754; 568, 568, 1094, 568, 568; 51, 51, 51, 51, 51; 26, 26, 26, 26, 26; 49, 49, 49, 49, 49; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 2
568, 568, 739, 568, 568; 568, 568, 1094, 568, 568; 754, 754, 739, 754, 754; 51, 51, 51, 51, 51; 49, 49, 49, 49, 49; 26, 26, 26, 26, 26; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 4
493, 484, 484, 484, 484; 493, 888, 888, 888, 888; 1303, 484, 484, 484, 484; 10, 10, 10, 10, 10; 91, 91, 91, 91, 91; 36, 36, 36, 36, 36; 1, 1, 1, 0, 1; 1, 1, 1, 1, 1; 1, 1, 1, 0, 1; 0
493, 484, 484, 484, 484; 1303, 484, 484, 484, 484; 493, 888, 888, 888, 888; 10, 10, 10, 10, 10; 36, 36, 36, 36, 36; 91, 91, 91, 91, 91; 1, 1, 1, 0, 1; 1, 1, 1, 0, 1; 1, 1, 1, 1, 1; 4
921, 921, 519, 921, 921; 1365, 1365, 519, 1365, 1365; 921, 921, 1195, 921, 921; 4, 4, 4, 4, 4; 71, 71, 71, 71, 71; 9, 9, 9, 9, 9; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 2
921, 921, 519, 921, 921; 921, 921, 1195, 921, 921; 1365, 1365, 519, 1365, 1365; 4, 4, 4, 4, 4; 9, 9, 9, 9, 9; 71, 71, 71, 71, 71; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 0
215, 658, 658, 658, 658; 215, 272, 272, 272, 272; 846, 658, 658, 658, 658; 55, 55, 55, 55, 55; 96, 96, 96, 96, 96; 46, 46, 46, 46, 46; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 0
215, 658, 658, 658, 658; 846, 658, 658, 658, 658; 215, 272, 272, 272, 272; 55, 55, 55, 55, 55; 46, 46, 46, 46, 46; 96, 96, 96, 96, 96; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1
233, 389, 389, 389, 389; 233, 209, 209, 209, 209; 926, 389, 389, 389, 389; 44, 44, 44, 44, 44; 92, 92, 92, 92, 92; 93, 93, 93, 93, 93; 1, 1, 1, 1, 1; 1, 1, 1, 0, 1; 1, 1, 1, 1, 1; 0
233, 389, 389, 389, 389; 926, 389, 389, 389, 389; 233, 209, 209, 209, 209; 44, 44, 44, 44, 44; 93, 93, 93, 93, 93; 92, 92, 92, 92, 92; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 0, 1; 4
76, 1391, 76, 76, 76; 1064, 1391, 1064, 1064, 1064; 76, 71, 76, 76, 76; 70, 70, 70, 70, 70; 73, 73, 73, 73, 73; 63, 63, 63, 63, 63; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1
76, 1391, 76, 76, 76; 76, 71, 76, 76, 76; 1064, 1391, 1064, 1064, 1064; 70, 70, 70, 70, 70; 63, 63, 63, 63, 63; 73, 73, 73, 73, 73; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 2
490, 490, 490, 490, 130; 1370, 1370, 1370, 1370, 130; 490, 490, 490, 490, 372; 28, 28, 28, 28, 28; 49, 49, 49, 49, 49; 23, 23, 23, 23, 23; 1, 1, 1, 1, 1; 1, 1, 1, 0, 1; 1, 1, 1, 1, 1; 4
490, 490, 490, 490, 130; 490, 490, 490, 490, 372; 1370, 1370, 1370, 1370, 130; 28, 28, 28, 28, 28; 23, 23, 23, 23, 23; 49, 49, 49, 49, 49; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 0, 1; 0
692, 349, 349, 349, 349; 692, 66, 66, 66, 66; 116, 349, 349, 349, 349; 66, 66, 66, 66, 66; 72, 72, 72, 72, 72; 49, 49, 49, 49, 49; 1, 1, 1, 1, 0; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 0
692, 349, 349, 349, 349; 116, 349, 349, 349, 349; 692, 66, 66, 66, 66; 66, 66, 66, 66, 66; 49, 49, 49, 49, 49; 72, 72, 72, 72, 72; 1, 1, 1, 1, 0; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1
109, 109, 109, 109, 937; 1366, 1366, 1366, 1366, 937; 109, 109, 109, 109, 20; 79, 79, 79, 79, 79; 70, 70, 70, 70, 70; 80, 80, 80, 80, 80; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 4
109, 109, 109, 109, 937; 109, 109, 109, 109, 20; 1366, 1366, 1366, 1366, 937; 79, 79, 79, 79, 79; 80, 80, 80, 80, 80; 70, 70, 70, 70, 70; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 2
86, 140, 140, 140, 140; 86, 1310, 1310, 1310, 1310; 938, 140, 140, 140, 140; 9, 9, 9, 9, 9; 128, 128, 128, 128, 128; 100, 100, 100, 100, 100; 1, 1, 1, 1, 1; 1, 1, 1, 1, 0; 1, 1, 1, 0, 1; 0
86, 140, 140, 140, 140; 938, 140, 140, 140, 140; 86, 1310, 1310, 1310, 1310; 9, 9, 9, 9, 9; 100, 100, 100, 100, 100; 128, 128, 128, 128, 128; 1, 1, 1, 1, 1; 1, 1, 1, 0, 1; 1, 1, 1, 1, 0; 2
1035, 452, 452, 452, 452; 1035, 333, 333, 333, 333; 666, 452, 452, 452, 452; 31, 31, 31, 31, 31; 81, 81, 81, 81, 81; 42, 42, 42, 42, 42; 1, 1, 1, 0, 1; 1, 1, 1, 1, 1; 1, 1, 1, 0, 1; 0
1035, 452, 452, 452, 452; 666, 452, 452, 452, 452; 1035, 333, 333, 333, 333; 31, 31, 31, 31, 31; 42, 42, 42, 42, 42; 81, 81, 81, 81, 81; 1, 1, 1, 0, 1; 1, 1, 1, 0, 1; 1, 1, 1, 1, 1; 4
441, 441, 441, 441, 393; 169, 169, 169, 169, 393; 441, 441, 441, 441, 747; 67, 67, 67, 67, 67; 76, 76, 76, 76, 76; 66, 66, 66, 66, 66; 1, 1, 0, 1, 1; 1, 1, 1, 1, 1; 1, 1, 0, 1, 1; 4
441, 441, 441, 441, 393; 441, 441, 441, 441, 747; 169, 169, 169, 169, 393; 67, 67, 67, 67, 67; 66, 66, 66, 66, 66; 76, 76, 76, 76, 76; 1, 1, 0, 1, 1; 1, 1, 0, 1, 1; 1, 1, 1, 1, 1; 3
1215, 718, 1215, 1215, 1215; 409, 718, 409, 409, 409; 1215, 246, 1215, 1215, 1215; 96, 96, 96, 96, 96; 97, 97, 97, 97, 97; 12, 12, 12, 12, 12; 0, 1, 0, 0, 1; 1, 1, 0, 1, 1; 0, 1, 0, 0, 1; 1
1215, 718, 1215, 1215, 1215; 1215, 246, 1215, 1215, 1215; 409, 718, 409, 409, 409; 96, 96, 96, 96, 96; 12, 12, 12, 12, 12; 97, 97, 97, 97, 97; 0, 1, 0, 0, 1; 0, 1, 0, 0, 1; 1, 1, 0, 1, 1; 4
241, 121, 121, 121, 121; 241, 1173, 1173, 1173, 1173; 583, 121, 121, 121, 121; 92, 92, 92, 92, 92; 76, 76, 76, 76, 76; 83, 83, 83, 83, 83; 1, 1, 0, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 0
241, 121, 121, 121, 121; 583, 121, 121, 121, 121; 241, 1173, 1173, 1173, 1173; 92, 92, 92, 92, 92; 83, 83, 83, 83, 83; 76, 76, 76, 76, 76; 1, 1, 0, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1
1249, 834, 834, 834, 834; 1249, 1398, 1398, 1398, 1398; 126, 834, 834, 834, 834; 154, 154, 154, 154, 154; 42, 42, 42, 42, 42; 78, 78, 78, 78, 78; 1, 1, 0, 1, 1; 1, 0, 1, 1, 1; 1, 1, 0, 1, 1; 0
1249, 834, 834, 834, 834; 126, 834, 834, 834, 834; 1249, 1398, 1398, 1398, 1398; 154, 154, 154, 154, 154; 78, 78, 78, 78, 78; 42, 42, 42, 42, 42; 1, 1, 0, 1, 1; 1, 1, 0, 1, 1; 1, 0, 1, 1, 1; 4
653, 653, 653, 653, 588; 594, 594, 594, 594, 588; 653, 653, 653, 653, 607; 19, 19, 19, 19, 19; 64, 64, 64, 64, 64; 5, 5, 5, 5, 5; 1, 1, 0, 1, 1; 1, 1, 1, 1, 1; 1, 0, 0, 0, 1; 4
653, 653, 653, 653, 588; 653, 653, 653, 653, 607; 594, 594, 594, 594, 588; 19, 19, 19, 19, 19; 5, 5, 5, 5, 5; 64, 64, 64, 64, 64; 1, 1, 0, 1, 1; 1, 0, 0, 0, 1; 1, 1, 1, 1, 1; 0
543, 543, 543, 543, 1309; 250, 250, 250, 250, 1309; 543, 543, 543, 543, 1004; 94, 94, 94, 94, 94; 45, 45, 45, 45, 45; 37, 37, 37, 37, 37; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 4
543, 543, 543, 543, 1309; 543, 543, 543, 543, 1004; 250, 250, 250, 250, 1309; 94, 94, 94, 94, 94; 37, 37, 37, 37, 37; 45, 45, 45, 45, 45; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
774, 774, 185, 774, 774; 1048, 1048, 185, 1048, 1048; 774, 774, 122, 774, 774; 96, 96, 96, 96, 96; 54, 54, 54, 54, 54; 99, 99, 99, 99, 99; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 2
774, 774, 185, 774, 774; 774, 774, 122, 774, 774; 1048, 1048, 185, 1048, 1048; 96, 96, 96, 96, 96; 99, 99, 99, 99, 99; 54, 54, 54, 54, 54; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 0
811, 811, 811, 727, 811; 917, 917, 917, 727, 917; 811, 811, 811, 896, 811; 31, 31, 31, 31, 31; 52, 52, 52, 52, 52; 13, 13, 13, 13, 13; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
811, 811, 811, 727, 811; 811, 811, 811, 896, 811; 917, 917, 917, 727, 917; 31, 31, 31, 31, 31; 13, 13, 13, 13, 13; 52, 52, 52, 52, 52; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 4
70, 70, 70, 731, 70; 214, 214, 214, 731, 214; 70, 70, 70, 650, 70; 97, 97, 97, 97, 97; 8, 8, 8, 8, 8; 53, 53, 53, 53, 53; 1, 1, 1, 1, 1; 1, 0, 1, 1, 1; 1, 1, 1, 1, 1; 3
70, 70, 70, 731, 70; 70, 70, 70, 650, 70; 214, 214, 214, 731, 214; 97, 97, 97, 97, 97; 53, 53, 53, 53, 53; 8, 8, 8, 8, 8; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 0, 1, 1, 1; 0
393, 838, 393, 393, 393; 811, 838, 811, 811, 811; 393, 53, 393, 393, 393; 56, 56, 56, 56, 56; 60, 60, 60, 60, 60; 78, 78, 78, 78, 78; 1, 1, 1, 1, 1; 1, 1, 1, 0, 1; 1, 1, 1, 1, 1; 1
393, 838, 393, 393, 393; 393, 53, 393, 393, 393; 811, 838, 811, 811, 811; 56, 56, 56, 56, 56; 78, 78, 78, 78, 78; 60, 60, 60, 60, 60; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 0, 1; 4
204, 204, 561, 204, 204; 582, 582, 561, 582, 582; 204, 204, 824, 204, 204; 93, 93, 93, 93, 93; 38, 38, 38, 38, 38; 49, 49, 49, 49, 49; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 2
204, 204, 561, 204, 204; 204, 204, 824, 204, 204; 582, 582, 561, 582, 582; 93, 93, 93, 93, 93; 49, 49, 49, 49, 49; 38, 38, 38, 38, 38; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
674, 674, 1041, 674, 674; 221, 221, 1041, 221, 221; 674, 674, 1236, 674, 674; 93, 93, 93, 93, 93; 82, 82, 82, 82, 82; 85, 85, 85, 85, 85; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 2
674, 674, 1041, 674, 674; 674, 674, 1236, 674, 674; 221, 221, 1041, 221, 221; 93, 93, 93, 93, 93; 85, 85, 85, 85, 85; 82, 82, 82, 82, 82; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 0
540, 540, 540, 540, 1206; 779, 779, 779, 779, 1206; 540, 540, 540, 540, 28; 16, 16, 16, 16, 16; 81, 81, 81, 81, 81; 18, 18, 18, 18, 18; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 4
540, 540, 540, 540, 1206; 540, 540, 540, 540, 28; 779, 779, 779, 779, 1206; 16, 16, 16, 16, 16; 18, 18, 18, 18, 18; 81, 81, 81, 81, 81; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 2
1088, 1088, 936, 1088, 1088; 43, 43, 936, 43, 43; 1088, 1088, 414, 1088, 1088; 80, 80, 80, 80, 80; 70, 70, 70, 70, 70; 71, 71, 71, 71, 71; 1, 1, 1, 1, 1; 1, 1, 1, 0, 1; 1, 1, 1, 1, 1; 2
1088, 1088, 936, 1088, 1088; 1088, 1088, 414, 1088, 1088; 43, 43, 936, 43, 43; 80, 80, 80, 80, 80; 71, 71, 71, 71, 71; 70, 70, 70, 70, 70; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 0, 1; 0
86, 394, 86, 86, 86; 129, 394, 129, 129, 129; 86, 474, 86, 86, 86; 122, 122, 122, 122, 122; 90, 90, 90, 90, 90; 49, 49, 49, 49, 49; 1, 1, 1, 1, 1; 1, 1, 0, 1, 1; 1, 1, 1, 1, 1; 1
86, 394, 86, 86, 86; 86, 474, 86, 86, 86; 129, 394, 129, 129, 129; 122, 122, 122, 122, 122; 49, 49, 49, 49, 49; 90, 90, 90, 90, 90; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 0, 1, 1; 4
794, 794, 794, 794, 1043; 1168, 1168, 1168, 1168, 1043; 794, 794, 794, 794, 451; 32, 32, 32, 32, 32; 44, 44, 44, 44, 44; 97, 97, 97, 97, 97; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 0, 1, 1; 4
794, 794, 794, 794, 1043; 794, 794, 794, 794, 451; 1168, 1168, 1168, 1168, 1043; 32, 32, 32, 32, 32; 97, 97, 97, 97, 97; 44, 44, 44, 44, 44; 1, 1, 1, 1, 1; 1, 1, 0, 1, 1; 1, 1, 1, 1, 1; 1
1397, 218, 1397, 1397, 1397; 1178, 218, 1178, 1178, 1178; 1397, 529, 1397, 1397, 1397; 78, 78, 78, 78, 78; 91, 91, 91, 91, 91; 51, 51, 51, 51, 51; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1
1397, 218, 1397, 1397, 1397; 1397, 529, 1397, 1397, 1397; 1178, 218, 1178, 1178, 1178; 78, 78, 78, 78, 78; 51, 51, 51, 51, 51; 91, 91, 91, 91, 91; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 2
210, 210, 210, 210, 774; 1321, 1321, 1321, 1321, 774; 210, 210, 210, 210, 949; 46, 46, 46, 46, 46; 56, 56, 56, 56, 56; 63, 63, 63, 63, 63; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 4
210, 210, 210, 210, 774; 210, 210, 210, 210, 949; 1321, 1321, 1321, 1321, 774; 46, 46, 46, 46, 46; 63, 63, 63, 63, 63; 56, 56, 56, 56, 56; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
298, 298, 298, 298, 738; 7, 7, 7, 7, 738; 298, 298, 298, 298, 648; 141, 141, 141, 141, 141; 92, 92, 92, 92, 92; 18, 18, 18, 18, 18; 0, 1, 0, 1, 1; 1, 1, 1, 1, 1; 1, 1, 0, 1, 1; 4
298, 298, 298, 298, 738; 298, 298, 298, 298, 648; 7, 7, 7, 7, 738; 141, 141, 141, 141, 141; 18, 18, 18, 18, 18; 92, 92, 92, 92, 92; 0, 1, 0, 1, 1; 1, 1, 0, 1, 1; 1, 1, 1, 1, 1; 3
915, 941, 915, 915, 915; 1193, 941, 1193, 1193, 1193; 915, 971, 915, 915, 915; 82, 82, 82, 82, 82; 68, 68, 68, 68, 68; 15, 15, 15, 15, 15; 1, 1, 1, 1, 0; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1
915, 941, 915, 915, 915; 915, 971, 915, 915, 915; 1193, 941, 1193, 1193, 1193; 82, 82, 82, 82, 82; 15, 15, 15, 15, 15; 68, 68, 68, 68, 68; 1, 1, 1, 1, 0; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
1190, 1190, 410, 1190, 1190; 974, 974, 410, 974, 974; 1190, 1190, 83, 1190, 1190; 53, 53, 53, 53, 53; 54, 54, 54, 54, 54; 99, 99, 99, 99, 99; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 2
1190, 1190, 410, 1190, 1190; 1190, 1190, 83, 1190, 1190; 974, 974, 410, 974, 974; 53, 53, 53, 53, 53; 99, 99, 99, 99, 99; 54, 54, 54, 54, 54; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
449, 449, 449, 449, 6; 830, 830, 830, 830, 6; 449, 449, 449, 449, 763; 86, 86, 86, 86, 86; 72, 72, 72, 72, 72; 30, 30, 30, 30, 30; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 4
449, 449, 449, 449, 6; 449, 449, 449, 449, 763; 830, 830, 830, 830, 6; 86, 86, 86, 86, 86; 30, 30, 30, 30, 30; 72, 72, 72, 72, 72; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
294, 250, 250, 250, 250; 294, 836, 836, 836, 836; 1055, 250, 250, 250, 250; 62, 62, 62, 62, 62; 57, 57, 57, 57, 57; 90, 90, 90, 90, 90; 1, 1, 1, 0, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 0
294, 250, 250, 250, 250; 1055, 250, 250, 250, 250; 294, 836, 836, 836, 836; 62, 62, 62, 62, 62; 90, 90, 90, 90, 90; 57, 57, 57, 57, 57; 1, 1, 1, 0, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1
672, 672, 672, 672, 1070; 263, 263, 263, 263, 1070; 672, 672, 672, 672, 1313; 56, 56, 56, 56, 56; 23, 23, 23, 23, 23; 67, 67, 67, 67, 67; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 4
672, 672, 672, 672, 1070; 672, 672, 672, 672, 1313; 263, 263, 263, 263, 1070; 56, 56, 56, 56, 56; 67, 67, 67, 67, 67; 23, 23, 23, 23, 23; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 2
1041, 674, 674, 674, 674; 1041, 221, 221, 221, 221; 548, 674, 674, 674, 674; 67, 67, 67, 67, 67; 92, 92, 92, 92, 92; 85, 85, 85, 85, 85; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 0
1041, 674, 674, 674, 674; 548, 674, 674, 674, 674; 1041, 221, 221, 221, 221; 67, 67, 67, 67, 67; 85, 85, 85, 85, 85; 92, 92, 92, 92, 92; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 4
18, 18, 18, 679, 18; 584, 584, 584, 679, 584; 18, 18, 18, 1131, 18; 26, 26, 26, 26, 26; 71, 71, 71, 71, 71; 85, 85, 85, 85, 85; 0, 1, 0, 1, 1; 1, 1, 1, 1, 1; 0, 1, 0, 1, 1; 3
18, 18, 18, 679, 18; 18, 18, 18, 1131, 18; 584, 584, 584, 679, 584; 26, 26, 26, 26, 26; 85, 85, 85, 85, 85; 71, 71, 71, 71, 71; 0, 1, 0, 1, 1; 0, 1, 0, 1, 1; 1, 1, 1, 1, 1; 4
1359, 799, 1359, 1359, 1359; 363, 799, 363, 363, 363; 1359, 1039, 1359, 1359, 1359; 45, 45, 45, 45, 45; 39, 39, 39, 39, 39; 100, 100, 100, 100, 100; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 0, 1; 1
1359, 799, 1359, 1359, 1359; 1359, 1039, 1359, 1359, 1359; 363, 799, 363, 363, 363; 45, 45, 45, 45, 45; 100, 100, 100, 100, 100; 39, 39, 39, 39, 39; 1, 1, 1, 1, 1; 1, 1, 1, 0, 1; 1, 1, 1, 1, 1; 2
246, 246, 718, 246, 246; 409, 409, 718, 409, 409; 246, 246, 1215, 246, 246; 52, 52, 52, 52, 52; 98, 98, 98, 98, 98; 40, 40, 40, 40, 40; 1, 1, 1, 1, 0; 1, 1, 1, 1, 1; 1, 1, 1, 1, 0; 2
246, 246, 718, 246, 246; 246, 246, 1215, 246, 246; 409, 409, 718, 409, 409; 52, 52, 52, 52, 52; 40, 40, 40, 40, 40; 98, 98, 98, 98, 98; 1, 1, 1, 1, 0; 1, 1, 1, 1, 0; 1, 1, 1, 1, 1; 3
971, 130, 971, 971, 971; 1193, 130, 1193, 1193, 1193; 971, 279, 971, 971, 971; 68, 68, 68, 68, 68; 67, 67, 67, 67, 67; 71, 71, 71, 71, 71; 1, 1, 1, 1, 0; 1, 1, 1, 1, 1; 1, 1, 1, 1, 0; 1
