542, 542, 542, 300, 542; 1331, 1331, 1331, 300, 1331; 542, 542, 542, 410, 542; 53, 53, 53, 12, 53; 13, 13, 13, 14, 13; 55, 55, 55, 141, 55; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
153, 153, 153, 222, 153; 324, 324, 324, 222, 324; 153, 153, 153, 1047, 153; 122, 122, 122, 105, 122; 81, 81, 81, 107, 81; 120, 120, 120, 108, 120; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
357, 357, 357, 716, 357; 65, 65, 65, 716, 65; 357, 357, 357, 644, 357; 215, 215, 215, 93, 215; 112, 112, 112, 95, 112; 217, 217, 217, 139, 217; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
816, 816, 816, 650, 816; 1064, 1064, 1064, 650, 1064; 816, 816, 816, 891, 816; 151, 151, 151, 53, 151; 81, 81, 81, 55, 81; 153, 153, 153, 170, 153; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
152, 152, 152, 553, 152; 238, 238, 238, 553, 238; 152, 152, 152, 929, 152; 111, 111, 111, 132, 111; 8, 8, 8, 134, 8; 109, 109, 109, 184, 109; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
1007, 1007, 1007, 171, 1007; 457, 457, 457, 171, 457; 1007, 1007, 1007, 1254, 1007; 57, 57, 57, 93, 57; 61, 61, 61, 95, 61; 59, 59, 59, 109, 59; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
977, 977, 977, 492, 977; 1178, 1178, 1178, 492, 1178; 977, 977, 977, 457, 977; 80, 80, 80, 56, 80; 77, 77, 77, 58, 77; 82, 82, 82, 43, 82; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
587, 587, 587, 1361, 587; 184, 184, 184, 1361, 184; 587, 587, 587, 687, 587; 145, 145, 145, 163, 145; 212, 212, 212, 165, 212; 147, 147, 147, 209, 147; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
533, 533, 533, 777, 533; 513, 513, 513, 777, 513; 533, 533, 533, 702, 533; 113, 113, 113, 133, 113; 120, 120, 120, 135, 120; 115, 115, 115, 101, 115; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
406, 406, 406, 477, 406; 645, 645, 645, 477, 645; 406, 406, 406, 850, 406; 55, 55, 55, 107, 55; 118, 118, 118, 109, 118; 57, 57, 57, 96, 57; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
530, 530, 530, 794, 530; 444, 444, 444, 794, 444; 530, 530, 530, 181, 530; 136, 136, 136, 64, 136; 31, 31, 31, 66, 31; 138, 138, 138, 39, 138; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
278, 278, 278, 907, 278; 676, 676, 676, 907, 676; 278, 278, 278, 1175, 278; 99, 99, 99, 50, 99; 11, 11, 11, 52, 11; 101, 101, 101, 113, 101; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
55, 55, 55, 1108, 55; 1284, 1284, 1284, 1108, 1284; 55, 55, 55, 702, 55; 94, 94, 94, 77, 94; 90, 90, 90, 79, 90; 96, 96, 96, 100, 96; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
527, 527, 527, 290, 527; 65, 65, 65, 290, 65; 527, 527, 527, 304, 527; 48, 48, 48, 5, 48; 60, 60, 60, 7, 60; 50, 50, 50, 107, 50; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
745, 745, 745, 60, 745; 1091, 1091, 1091, 60, 1091; 745, 745, 745, 353, 745; 83, 83, 83, 47, 83; 132, 132, 132, 49, 132; 85, 85, 85, 57, 85; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
692, 692, 692, 1110, 692; 270, 270, 270, 1110, 270; 692, 692, 692, 478, 692; 90, 90, 90, 167, 90; 45, 45, 45, 162, 45; 101, 101, 101, 55, 101; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
407, 407, 407, 917, 407; 120, 120, 120, 917, 120; 407, 407, 407, 53, 407; 88, 88, 88, 189, 88; 167, 167, 167, 191, 167; 86, 86, 86, 129, 86; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
1359, 1359, 1359, 546, 1359; 605, 605, 605, 546, 605; 1359, 1359, 1359, 373, 1359; 109, 109, 109, 93, 109; 148, 148, 148, 95, 148; 111, 111, 111, 116, 111; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
973, 973, 973, 360, 973; 395, 395, 395, 360, 395; 973, 973, 973, 1015, 973; 52, 52, 52, 84, 52; 37, 37, 37, 86, 37; 54, 54, 54, 19, 54; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
215, 215, 215, 1281, 215; 846, 846, 846, 1281, 846; 215, 215, 215, 272, 215; 76, 76, 76, 59, 76; 179, 179, 179, 61, 179; 78, 78, 78, 71, 78; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
87, 87, 87, 341, 87; 391, 391, 391, 341, 391; 87, 87, 87, 952, 87; 33, 33, 33, 40, 33; 121, 121, 121, 42, 121; 35, 35, 35, 155, 35; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
1005, 1005, 1005, 601, 1005; 549, 549, 549, 601, 549; 1005, 1005, 1005, 75, 1005; 64, 64, 64, 84, 64; 86, 86, 86, 86, 86; 66, 66, 66, 188, 66; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
955, 955, 955, 761, 955; 1084, 1084, 1084, 761, 1084; 955, 955, 955, 986, 955; 114, 114, 114, 95, 114; 61, 61, 61, 97, 61; 116, 116, 116, 28, 116; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
580, 580, 580, 606, 580; 568, 568, 568, 606, 568; 580, 580, 580, 209, 580; 117, 117, 117, 189, 117; 104, 104, 104, 191, 104; 119, 119, 119, 119, 119; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
885, 885, 885, 775, 885; 254, 254, 254, 775, 254; 885, 885, 885, 778, 885; 85, 85, 85, 88, 85; 47, 47, 47, 90, 47; 87, 87, 87, 94, 87; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
402, 402, 402, 1145, 402; 729, 729, 729, 1145, 729; 402, 402, 402, 531, 402; 84, 84, 84, 157, 84; 142, 142, 142, 159, 142; 86, 86, 86, 106, 86; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
72, 72, 72, 728, 72; 406, 406, 406, 728, 406; 72, 72, 72, 45, 72; 185, 185, 185, 110, 185; 104, 104, 104, 112, 104; 183, 183, 183, 103, 183; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
155, 155, 155, 41, 155; 250, 250, 250, 41, 250; 155, 155, 155, 286, 155; 76, 76, 76, 137, 76; 36, 36, 36, 139, 36; 78, 78, 78, 21, 78; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
156, 156, 156, 1351, 156; 1272, 1272, 1272, 1351, 1272; 156, 156, 156, 769, 156; 106, 106, 106, 22, 106; 104, 104, 104, 24, 104; 108, 108, 108, 32, 108; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
994, 994, 994, 704, 994; 858, 858, 858, 704, 858; 994, 994, 994, 630, 994; 247, 247, 247, 39, 247; 7, 7, 7, 41, 7; 249, 249, 249, 83, 249; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
782, 782, 782, 413, 782; 235, 235, 235, 413, 235; 782, 782, 782, 626, 782; 73, 73, 73, 73, 73; 154, 154, 154, 75, 154; 75, 75, 75, 130, 75; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
1321, 1321, 1321, 61, 1321; 1023, 1023, 1023, 61, 1023; 1321, 1321, 1321, 1033, 1321; 41, 41, 41, 149, 41; 129, 129, 129, 151, 129; 43, 43, 43, 114, 43; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
898, 898, 898, 995, 898; 367, 367, 367, 995, 367; 898, 898, 898, 295, 898; 26, 26, 26, 5, 26; 113, 113, 113, 7, 113; 28, 28, 28, 44, 28; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
103, 103, 103, 125, 103; 760, 760, 760, 125, 760; 103, 103, 103, 518, 103; 84, 84, 84, 18, 84; 120, 120, 120, 23, 120; 86, 86, 86, 81, 86; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
603, 603, 603, 858, 603; 941, 941, 941, 858, 941; 603, 603, 603, 1010, 603; 101, 101, 101, 61, 101; 49, 49, 49, 63, 49; 103, 103, 103, 116, 103; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
974, 974, 974, 1018, 974; 368, 368, 368, 1018, 368; 974, 974, 974, 295, 974; 113, 113, 113, 48, 113; 137, 137, 137, 50, 137; 115, 115, 115, 46, 115; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
1091, 1091, 1091, 1362, 1091; 1072, 1072, 1072, 1362, 1072; 1091, 1091, 1091, 745, 1091; 84, 84, 84, 70, 84; 13, 13, 13, 72, 13; 86, 86, 86, 178, 86; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
1101, 1101, 1101, 1341, 1101; 1351, 1351, 1351, 1341, 1351; 1101, 1101, 1101, 139, 1101; 145, 145, 145, 35, 145; 132, 132, 132, 37, 132; 143, 143, 143, 80, 143; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
777, 777, 777, 1022, 777; 1058, 1058, 1058, 1022, 1058; 777, 777, 777, 958, 777; 76, 76, 76, 53, 76; 111, 111, 111, 55, 111; 78, 78, 78, 120, 78; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
131, 131, 131, 538, 131; 950, 950, 950, 538, 950; 131, 131, 131, 168, 131; 21, 21, 21, 103, 21; 80, 80, 80, 107, 80; 26, 26, 26, 58, 26; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
1341, 1341, 1341, 758, 1341; 869, 869, 869, 758, 869; 1341, 1341, 1341, 266, 1341; 14, 14, 14, 47, 14; 45, 45, 45, 49, 45; 16, 16, 16, 98, 16; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
238, 238, 238, 914, 238; 1108, 1108, 1108, 914, 1108; 238, 238, 238, 306, 238; 11, 11, 11, 70, 11; 95, 95, 95, 72, 95; 13, 13, 13, 130, 13; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
806, 806, 806, 224, 806; 26, 26, 26, 224, 26; 806, 806, 806, 822, 806; 220, 220, 220, 100, 220; 157, 157, 157, 102, 157; 222, 222, 222, 40, 222; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
130, 130, 130, 1118, 130; 1224, 1224, 1224, 1118, 1224; 130, 130, 130, 1225, 130; 123, 123, 123, 87, 123; 14, 14, 14, 89, 14; 121, 121, 121, 135, 121; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
553, 553, 553, 306, 553; 784, 784, 784, 306, 784; 553, 553, 553, 1040, 553; 89, 89, 89, 140, 89; 22, 22, 22, 142, 22; 91, 91, 91, 104, 91; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
680, 680, 680, 822, 680; 224, 224, 224, 822, 224; 680, 680, 680, 1181, 680; 136, 136, 136, 19, 136; 65, 65, 65, 21, 65; 138, 138, 138, 81, 138; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
1215, 1215, 1215, 246, 1215; 409, 409, 409, 246, 409; 1215, 1215, 1215, 1128, 1215; 24, 24, 24, 61, 24; 17, 17, 17, 63, 17; 26, 26, 26, 28, 26; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
758, 758, 758, 1247, 758; 1113, 1113, 1113, 1247, 1113; 758, 758, 758, 571, 758; 134, 134, 134, 83, 134; 124, 124, 124, 85, 124; 136, 136, 136, 200, 136; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
1195, 1195, 1195, 364, 1195; 27, 27, 27, 364, 27; 1195, 1195, 1195, 1076, 1195; 147, 147, 147, 17, 147; 164, 164, 164, 19, 164; 149, 149, 149, 142, 149; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
1259, 1259, 1259, 59, 1259; 909, 909, 909, 59, 909; 1259, 1259, 1259, 1288, 1259; 45, 45, 45, 133, 45; 85, 85, 85, 135, 85; 69, 69, 69, 25, 69; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
871, 871, 871, 589, 871; 591, 591, 591, 589, 591; 871, 871, 871, 123, 871; 100, 100, 100, 76, 100; 121, 121, 121, 78, 121; 102, 102, 102, 137, 102; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
593, 593, 593, 158, 593; 351, 351, 351, 158, 351; 593, 593, 593, 704, 593; 128, 128, 128, 159, 128; 97, 97, 97, 161, 97; 126, 126, 126, 19, 126; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
993, 993, 993, 216, 993; 59, 59, 59, 216, 59; 993, 993, 993, 1134, 993; 66, 66, 66, 58, 66; 109, 109, 109, 60, 109; 68, 68, 68, 48, 68; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
530, 530, 530, 591, 530; 873, 873, 873, 591, 873; 530, 530, 530, 181, 530; 89, 89, 89, 23, 89; 168, 168, 168, 25, 168; 91, 91, 91, 166, 91; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
742, 742, 742, 616, 742; 382, 382, 382, 616, 382; 742, 742, 742, 1161, 742; 51, 51, 51, 110, 51; 75, 75, 75, 112, 75; 53, 53, 53, 40, 53; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
273, 273, 273, 144, 273; 517, 517, 517, 144, 517; 273, 273, 273, 937, 273; 27, 27, 27, 71, 27; 45, 45, 45, 73, 45; 29, 29, 29, 37, 29; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
711, 711, 711, 1303, 711; 1293, 1293, 1293, 1303, 1293; 711, 711, 711, 176, 711; 123, 123, 123, 21, 123; 144, 144, 144, 23, 144; 125, 125, 125, 35, 125; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
318, 318, 318, 752, 318; 245, 245, 245, 752, 245; 318, 318, 318, 1080, 318; 40, 40, 40, 119, 40; 72, 72, 72, 121, 72; 42, 42, 42, 144, 42; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
1206, 1206, 1206, 167, 1206; 676, 676, 676, 167, 676; 1206, 1206, 1206, 841, 1206; 63, 63, 63, 124, 63; 13, 13, 13, 126, 13; 69, 69, 69, 144, 69; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
786, 786, 786, 455, 786; 411, 411, 411, 455, 411; 786, 786, 786, 915, 786; 136, 136, 136, 54, 136; 93, 93, 93, 100, 93; 138, 138, 138, 25, 138; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
615, 615, 615, 148, 615; 1218, 1218, 1218, 148, 1218; 615, 615, 615, 1078, 615; 11, 11, 11, 123, 11; 29, 29, 29, 125, 29; 13, 13, 13, 108, 13; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
1213, 1213, 1213, 943, 1213; 378, 378, 378, 943, 378; 1213, 1213, 1213, 1271, 1213; 78, 78, 78, 86, 78; 125, 125, 125, 118, 125; 80, 80, 80, 117, 80; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
995, 995, 995, 396, 995; 1218, 1218, 1218, 396, 1218; 995, 995, 995, 1331, 995; 88, 88, 88, 116, 88; 32, 32, 32, 118, 32; 90, 90, 90, 88, 90; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
648, 648, 648, 158, 648; 1037, 1037, 1037, 158, 1037; 648, 648, 648, 180, 648; 57, 57, 57, 128, 57; 50, 50, 50, 130, 50; 59, 59, 59, 131, 59; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
863, 863, 863, 374, 863; 1184, 1184, 1184, 374, 1184; 863, 863, 863, 371, 863; 85, 85, 85, 111, 85; 26, 26, 26, 113, 26; 87, 87, 87, 116, 87; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
600, 600, 600, 842, 600; 478, 478, 478, 842, 478; 600, 600, 600, 340, 600; 64, 64, 64, 96, 64; 53, 53, 53, 98, 53; 66, 66, 66, 26, 66; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
411, 411, 411, 704, 411; 1037, 1037, 1037, 704, 1037; 411, 411, 411, 1118, 411; 51, 51, 51, 69, 51; 131, 131, 131, 72, 131; 55, 55, 55, 108, 55; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
204, 204, 204, 1273, 204; 582, 582, 582, 1273, 582; 204, 204, 204, 511, 204; 98, 98, 98, 136, 98; 114, 114, 114, 138, 114; 100, 100, 100, 121, 100; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
132, 132, 132, 1281, 132; 585, 585, 585, 1281, 585; 132, 132, 132, 846, 132; 111, 111, 111, 51, 111; 123, 123, 123, 53, 123; 113, 113, 113, 206, 113; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
483, 483, 483, 687, 483; 363, 363, 363, 687, 363; 483, 483, 483, 1017, 483; 12, 12, 12, 160, 12; 22, 22, 22, 162, 22; 14, 14, 14, 12, 14; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
28, 28, 28, 547, 28; 779, 779, 779, 547, 779; 28, 28, 28, 841, 28; 21, 21, 21, 54, 21; 92, 92, 92, 56, 92; 23, 23, 23, 142, 23; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
378, 378, 378, 837, 378; 116, 116, 116, 837, 116; 378, 378, 378, 664, 378; 149, 149, 149, 123, 149; 66, 66, 66, 125, 66; 152, 152, 152, 84, 152; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
837, 837, 837, 1136, 837; 248, 248, 248, 1136, 248; 837, 837, 837, 266, 837; 111, 111, 111, 41, 111; 144, 144, 144, 43, 144; 113, 113, 113, 60, 113; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
1098, 1098, 1098, 713, 1098; 90, 90, 90, 713, 90; 1098, 1098, 1098, 670, 1098; 75, 75, 75, 116, 75; 70, 70, 70, 114, 70; 77, 77, 77, 57, 77; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
141, 141, 141, 187, 141; 1025, 1025, 1025, 187, 1025; 141, 141, 141, 1075, 141; 53, 53, 53, 33, 53; 66, 66, 66, 35, 66; 55, 55, 55, 179, 55; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 3
