-1, 1214, -1, -1, 60; -1, 98, -1, -1, 60; -1, 1214, -1, -1, 745; -1, 33, -1, -1, 26; -1, 23, -1, -1, 28; -1, 35, -1, -1, 52; 0, 1, 0, 0, 1; 0, 1, 0, 0, 1; 0, 1, 0, 0, 1; 4
-1, 1214, -1, -1, 60; -1, 1214, -1, -1, 745; -1, 98, -1, -1, 60; -1, 33, -1, -1, 26; -1, 35, -1, -1, 52; -1, 23, -1, -1, 28; 0, 1, 0, 0, 1; 0, 1, 0, 0, 1; 0, 1, 0, 0, 1; 1
-1, 322, -1, 931, -1; -1, 841, -1, 931, -1; -1, 322, -1, 644, -1; -1, 30, -1, 33, -1; -1, 21, -1, 35, -1; -1, 32, -1, 44, -1; 0, 1, 0, 1, 0; 0, 1, 0, 1, 0; 0, 1, 0, 1, 0; 3
-1, 322, -1, 931, -1; -1, 322, -1, 644, -1; -1, 841, -1, 931, -1; -1, 30, -1, 33, -1; -1, 32, -1, 44, -1; -1, 21, -1, 35, -1; 0, 1, 0, 1, 0; 0, 1, 0, 1, 0; 0, 1, 0, 1, 0; 1
595, -1, -1, -1, -1; 595, -1, -1, -1, -1; 517, -1, -1, -1, -1; 50, -1, -1, -1, -1; 52, -1, -1, -1, -1; 3, -1, -1, -1, -1; 1, 0, 0, 0, 0; 1, 0, 0, 0, 0; 1, 0, 0, 0, 0; 0
-1, -1, 794, 794, 346; -1, -1, 206, 206, 346; -1, -1, 794, 794, 873; -1, -1, 13, 13, 34; -1, -1, 10, 10, 36; -1, -1, 15, 15, 66; 0, 0, 1, 1, 1; 0, 0, 1, 1, 1; 0, 0, 1, 1, 1; 4
-1, -1, 794, 794, 346; -1, -1, 794, 794, 873; -1, -1, 206, 206, 346; -1, -1, 13, 13, 34; -1, -1, 15, 15, 66; -1, -1, 10, 10, 36; 0, 0, 1, 1, 1; 0, 0, 1, 1, 1; 0, 0, 1, 1, 1; 3
-1, -1, 1097, 428, 1097; -1, -1, 852, 428, 852; -1, -1, 1097, 953, 1097; -1, -1, 35, 49, 35; -1, -1, 16, 47, 16; -1, -1, 39, 44, 39; 0, 0, 1, 1, 1; 0, 0, 1, 1, 1; 0, 0, 1, 1, 1; 3
-1, -1, 1097, 428, 1097; -1, -1, 1097, 953, 1097; -1, -1, 852, 428, 852; -1, -1, 35, 49, 35; -1, -1, 39, 44, 39; -1, -1, 16, 47, 16; 0, 0, 1, 1, 1; 0, 0, 1, 1, 1; 0, 0, 1, 1, 1; 2
1096, 1142, 1096, 1096, -1; 343, 1142, 343, 343, -1; 1096, 323, 1096, 1096, -1; 44, 23, 44, 44, -1; 35, 32, 35, 35, -1; 46, 3, 46, 46, -1; 1, 1, 1, 1, 0; 1, 1, 1, 1, 0; 1, 1, 1, 1, 0; 1
1096, 1142, 1096, 1096, -1; 1096, 323, 1096, 1096, -1; 343, 1142, 343, 343, -1; 44, 23, 44, 44, -1; 46, 3, 46, 46, -1; 35, 32, 35, 35, -1; 1, 1, 1, 1, 0; 1, 1, 1, 1, 0; 1, 1, 1, 1, 0; 2
-1, -1, -1, 976, 669; -1, -1, -1, 976, 1314; -1, -1, -1, 255, 669; -1, -1, -1, 42, 51; -1, -1, -1, 44, 36; -1, -1, -1, 32, 55; 0, 0, 0, 1, 1; 0, 0, 0, 1, 1; 0, 0, 0, 1, 1; 3
-1, -1, -1, 976, 669; -1, -1, -1, 255, 669; -1, -1, -1, 976, 1314; -1, -1, -1, 42, 51; -1, -1, -1, 32, 55; -1, -1, -1, 44, 36; 0, 0, 0, 1, 1; 0, 0, 0, 1, 1; 0, 0, 0, 1, 1; 4
1318, -1, -1, 1054, 1054; 1318, -1, -1, 894, 894; 261, -1, -1, 1054, 1054; 33, -1, -1, 36, 36; 39, -1, -1, 86, 86; 28, -1, -1, 38, 38; 1, 0, 0, 1, 1; 1, 0, 0, 1, 1; 1, 0, 0, 1, 1; 0
1318, -1, -1, 1054, 1054; 261, -1, -1, 1054, 1054; 1318, -1, -1, 894, 894; 33, -1, -1, 36, 36; 28, -1, -1, 38, 38; 39, -1, -1, 86, 86; 1, 0, 0, 1, 1; 1, 0, 0, 1, 1; 1, 0, 0, 1, 1; 4
-1, -1, 703, 1208, 1208; -1, -1, 703, 1361, 1361; -1, -1, 965, 1208, 1208; -1, -1, 35, 13, 13; -1, -1, 33, 59, 59; -1, -1, 61, 15, 15; 0, 0, 1, 1, 1; 0, 0, 1, 1, 1; 0, 0, 1, 1, 1; 2
-1, -1, 703, 1208, 1208; -1, -1, 965, 1208, 1208; -1, -1, 703, 1361, 1361; -1, -1, 35, 13, 13; -1, -1, 61, 15, 15; -1, -1, 33, 59, 59; 0, 0, 1, 1, 1; 0, 0, 1, 1, 1; 0, 0, 1, 1, 1; 3
-1, 737, 737, 737, 40; -1, 1311, 1311, 1311, 40; -1, 737, 737, 737, 387; -1, 46, 46, 46, 53; -1, 21, 21, 21, 55; -1, 44, 44, 44, 9; 0, 1, 1, 1, 1; 0, 1, 1, 1, 1; 0, 1, 1, 1, 1; 4
-1, 737, 737, 737, 40; -1, 737, 737, 737, 387; -1, 1311, 1311, 1311, 40; -1, 46, 46, 46, 53; -1, 44, 44, 44, 9; -1, 21, 21, 21, 55; 0, 1, 1, 1, 1; 0, 1, 1, 1, 1; 0, 1, 1, 1, 1; 2
-1, 152, -1, 55, -1; -1, 152, -1, 743, -1; -1, 1212, -1, 55, -1; -1, 20, -1, 14, -1; -1, 30, -1, 28, -1; -1, 10, -1, 16, -1; 0, 1, 0, 1, 0; 0, 1, 0, 1, 0; 0, 1, 0, 1, 0; 1
-1, 152, -1, 55, -1; -1, 1212, -1, 55, -1; -1, 152, -1, 743, -1; -1, 20, -1, 14, -1; -1, 10, -1, 16, -1; -1, 30, -1, 28, -1; 0, 1, 0, 1, 0; 0, 1, 0, 1, 0; 0, 1, 0, 1, 0; 3
252, 252, 408, -1, -1; 383, 383, 408, -1, -1; 252, 252, 487, -1, -1; 14, 14, 47, -1, -1; 40, 40, 49, -1, -1; 19, 19, 11, -1, -1; 1, 1, 1, 0, 0; 1, 1, 1, 0, 0; 1, 1, 1, 0, 0; 2
252, 252, 408, -1, -1; 252, 252, 487, -1, -1; 383, 383, 408, -1, -1; 14, 14, 47, -1, -1; 19, 19, 11, -1, -1; 40, 40, 49, -1, -1; 1, 1, 1, 0, 0; 1, 1, 1, 0, 0; 1, 1, 1, 0, 0; 0
267, 1148, -1, -1, -1; 267, 277, -1, -1, -1; 930, 1148, -1, -1, -1; 10, 43, -1, -1, -1; 12, 15, -1, -1, -1; 44, 45, -1, -1, -1; 1, 1, 0, 0, 0; 1, 1, 0, 0, 0; 1, 1, 0, 0, 0; 0
267, 1148, -1, -1, -1; 930, 1148, -1, -1, -1; 267, 277, -1, -1, -1; 10, 43, -1, -1, -1; 44, 45, -1, -1, -1; 12, 15, -1, -1, -1; 1, 1, 0, 0, 0; 1, 1, 0, 0, 0; 1, 1, 0, 0, 0; 1
777, 797, -1, 797, 797; 777, 905, -1, 905, 905; 1005, 797, -1, 797, 797; 73, 34, -1, 34, 34; 75, 18, -1, 18, 18; 42, 36, -1, 36, 36; 1, 1, 0, 1, 1; 1, 1, 0, 1, 1; 1, 1, 0, 1, 1; 0
777, 797, -1, 797, 797; 1005, 797, -1, 797, 797; 777, 905, -1, 905, 905; 73, 34, -1, 34, 34; 42, 36, -1, 36, 36; 75, 18, -1, 18, 18; 1, 1, 0, 1, 1; 1, 1, 0, 1, 1; 1, 1, 0, 1, 1; 4
988, 272, -1, -1, -1; 988, 846, -1, -1, -1; 132, 272, -1, -1, -1; 24, 35, -1, -1, -1; 26, 51, -1, -1, -1; 12, 37, -1, -1, -1; 1, 1, 0, 0, 0; 1, 1, 0, 0, 0; 1, 1, 0, 0, 0; 0
988, 272, -1, -1, -1; 132, 272, -1, -1, -1; 988, 846, -1, -1, -1; 24, 35, -1, -1, -1; 12, 37, -1, -1, -1; 26, 51, -1, -1, -1; 1, 1, 0, 0, 0; 1, 1, 0, 0, 0; 1, 1, 0, 0, 0; 1
-1, 32, -1, -1, -1; -1, 32, -1, -1, -1; -1, 1366, -1, -1, -1; -1, 13, -1, -1, -1; -1, 15, -1, -1, -1; -1, 23, -1, -1, -1; 0, 1, 0, 0, 0; 0, 1, 0, 0, 0; 0, 1, 0, 0, 0; 1
1060, -1, -1, -1, -1; 1060, -1, -1, -1, -1; 380, -1, -1, -1, -1; 39, -1, -1, -1, -1; 37, -1, -1, -1, -1; 53, -1, -1, -1, -1; 1, 0, 0, 0, 0; 1, 0, 0, 0, 0; 1, 0, 0, 0, 0; 0
-1, -1, 76, 736, 736; -1, -1, 76, 508, 508; -1, -1, 494, 736, 736; -1, -1, 28, 22, 22; -1, -1, 30, 8, 8; -1, -1, 40, 24, 24; 0, 0, 1, 1, 1; 0, 0, 1, 1, 1; 0, 0, 1, 1, 1; 2
-1, -1, 76, 736, 736; -1, -1, 494, 736, 736; -1, -1, 76, 508, 508; -1, -1, 28, 22, 22; -1, -1, 40, 24, 24; -1, -1, 30, 8, 8; 0, 0, 1, 1, 1; 0, 0, 1, 1, 1; 0, 0, 1, 1, 1; 3
1341, 1250, -1, 1250, 1250; 1341, 769, -1, 769, 769; 628, 1250, -1, 1250, 1250; 40, 11, -1, 11, 11; 42, 17, -1, 17, 17; 34, 15, -1, 15, 15; 1, 1, 0, 1, 1; 1, 1, 0, 1, 1; 1, 1, 0, 1, 1; 0
1341, 1250, -1, 1250, 1250; 628, 1250, -1, 1250, 1250; 1341, 769, -1, 769, 769; 40, 11, -1, 11, 11; 34, 15, -1, 15, 15; 42, 17, -1, 17, 17; 1, 1, 0, 1, 1; 1, 1, 0, 1, 1; 1, 1, 0, 1, 1; 4
96, 1224, 1224, 1224, 1224; 96, 786, 786, 786, 786; 723, 1224, 1224, 1224, 1224; 44, 23, 23, 23, 23; 46, 32, 32, 32, 32; 21, 27, 27, 27, 27; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 0
96, 1224, 1224, 1224, 1224; 723, 1224, 1224, 1224, 1224; 96, 786, 786, 786, 786; 44, 23, 23, 23, 23; 21, 27, 27, 27, 27; 46, 32, 32, 32, 32; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 1, 1, 1, 1, 1; 4
-1, 244, 265, -1, 265; -1, 244, 978, -1, 978; -1, 569, 265, -1, 265; -1, 26, 34, -1, 34; -1, 28, 37, -1, 37; -1, 11, 36, -1, 36; 0, 1, 1, 0, 1; 0, 1, 1, 0, 1; 0, 1, 1, 0, 1; 1
-1, 244, 265, -1, 265; -1, 569, 265, -1, 265; -1, 244, 978, -1, 978; -1, 26, 34, -1, 34; -1, 11, 36, -1, 36; -1, 28, 37, -1, 37; 0, 1, 1, 0, 1; 0, 1, 1, 0, 1; 0, 1, 1, 0, 1; 4
-1, 43, -1, -1, 249; -1, 513, -1, -1, 249; -1, 43, -1, -1, 702; -1, 50, -1, -1, 19; -1, 34, -1, -1, 21; -1, 52, -1, -1, 36; 0, 1, 0, 0, 1; 0, 1, 0, 0, 1; 0, 1, 0, 0, 1; 4
-1, 43, -1, -1, 249; -1, 43, -1, -1, 702; -1, 513, -1, -1, 249; -1, 50, -1, -1, 19; -1, 52, -1, -1, 36; -1, 34, -1, -1, 21; 0, 1, 0, 0, 1; 0, 1, 0, 0, 1; 0, 1, 0, 0, 1; 1
-1, 286, -1, 1, 1; -1, 286, -1, 1083, 1083; -1, 1055, -1, 1, 1; -1, 34, -1, 3, 3; -1, 32, -1, 28, 28; -1, 54, -1, 11, 11; 0, 1, 0, 1, 1; 0, 1, 0, 1, 1; 0, 1, 0, 1, 1; 1
-1, 286, -1, 1, 1; -1, 1055, -1, 1, 1; -1, 286, -1, 1083, 1083; -1, 34, -1, 3, 3; -1, 54, -1, 11, 11; -1, 32, -1, 28, 28; 0, 1, 0, 1, 1; 0, 1, 0, 1, 1; 0, 1, 0, 1, 1; 3
-1, -1, -1, 335, -1; -1, -1, -1, 335, -1; -1, -1, -1, 85, -1; -1, -1, -1, 25, -1; -1, -1, -1, 23, -1; -1, -1, -1, 55, -1; 0, 0, 0, 1, 0; 0, 0, 0, 1, 0; 0, 0, 0, 1, 0; 3
474, 474, 938, -1, -1; 355, 355, 938, -1, -1; 474, 474, 86, -1, -1; 28, 28, 4, -1, -1; 13, 13, 6, -1, -1; 30, 30, 21, -1, -1; 1, 1, 1, 0, 0; 1, 1, 1, 0, 0; 1, 1, 1, 0, 0; 2
474, 474, 938, -1, -1; 474, 474, 86, -1, -1; 355, 355, 938, -1, -1; 28, 28, 4, -1, -1; 30, 30, 21, -1, -1; 13, 13, 6, -1, -1; 1, 1, 1, 0, 0; 1, 1, 1, 0, 0; 1, 1, 1, 0, 0; 1
-1, 324, -1, -1, -1; -1, 324, -1, -1, -1; -1, 625, -1, -1, -1; -1, 20, -1, -1, -1; -1, 22, -1, -1, -1; -1, 24, -1, -1, -1; 0, 1, 0, 0, 0; 0, 1, 0, 0, 0; 0, 1, 0, 0, 0; 1
-1, -1, -1, 1273, 582; -1, -1, -1, 1273, 545; -1, -1, -1, 561, 582; -1, -1, -1, 16, 11; -1, -1, -1, 18, 50; -1, -1, -1, 28, 13; 0, 0, 0, 1, 1; 0, 0, 0, 1, 1; 0, 0, 0, 1, 1; 3
-1, -1, -1, 1273, 582; -1, -1, -1, 561, 582; -1, -1, -1, 1273, 545; -1, -1, -1, 16, 11; -1, -1, -1, 28, 13; -1, -1, -1, 18, 50; 0, 0, 0, 1, 1; 0, 0, 0, 1, 1; 0, 0, 0, 1, 1; 4
-1, -1, 225, 867, 867; -1, -1, 225, 117, 117; -1, -1, 689, 867, 867; -1, -1, 20, 38, 38; -1, -1, 22, 25, 25; -1, -1, 7, 40, 40; 0, 0, 1, 1, 1; 0, 0, 1, 1, 1; 0, 0, 1, 1, 1; 2
-1, -1, 225, 867, 867; -1, -1, 689, 867, 867; -1, -1, 225, 117, 117; -1, -1, 20, 38, 38; -1, -1, 7, 40, 40; -1, -1, 22, 25, 25; 0, 0, 1, 1, 1; 0, 0, 1, 1, 1; 0, 0, 1, 1, 1; 4
-1, -1, 1188, -1, -1; -1, -1, 1188, -1, -1; -1, -1, 302, -1, -1; -1, -1, 3, -1, -1; -1, -1, 5, -1, -1; -1, -1, 22, -1, -1; 0, 0, 1, 0, 0; 0, 0, 1, 0, 0; 0, 0, 1, 0, 0; 2
-1, -1, 1258, -1, -1; -1, -1, 1258, -1, -1; -1, -1, 1296, -1, -1; -1, -1, 17, -1, -1; -1, -1, 23, -1, -1; -1, -1, 13, -1, -1; 0, 0, 1, 0, 0; 0, 0, 1, 0, 0; 0, 0, 1, 0, 0; 2
-1, 888, 1056, 888, 888; -1, 712, 1056, 712, 712; -1, 888, 484, 888, 888; -1, 42, 15, 42, 42; -1, 4, 32, 4, 4; -1, 44, 15, 44, 44; 0, 1, 1, 1, 1; 0, 1, 1, 1, 1; 0, 1, 1, 1, 1; 2
-1, 888, 1056, 888, 888; -1, 888, 484, 888, 888; -1, 712, 1056, 712, 712; -1, 42, 15, 42, 42; -1, 44, 15, 44, 44; -1, 4, 32, 4, 4; 0, 1, 1, 1, 1; 0, 1, 1, 1, 1; 0, 1, 1, 1, 1; 4
-1, -1, 826, 155, -1; -1, -1, 826, 497, -1; -1, -1, 413, 155, -1; -1, -1, 37, 18, -1; -1, -1, 39, 32, -1; -1, -1, 18, 24, -1; 0, 0, 1, 1, 0; 0, 0, 1, 1, 0; 0, 0, 1, 1, 0; 2
-1, -1, 826, 155, -1; -1, -1, 413, 155, -1; -1, -1, 826, 497, -1; -1, -1, 37, 18, -1; -1, -1, 18, 24, -1; -1, -1, 39, 32, -1; 0, 0, 1, 1, 0; 0, 0, 1, 1, 0; 0, 0, 1, 1, 0; 3
14, -1, 138, -1, 138; 14, -1, 968, -1, 968; 978, -1, 138, -1, 138; 45, -1, 13, -1, 13; 47, -1, 27, -1, 27; 19, -1, 15, -1, 15; 1, 0, 1, 0, 1; 1, 0, 1, 0, 1; 1, 0, 1, 0, 1; 0
14, -1, 138, -1, 138; 978, -1, 138, -1, 138; 14, -1, 968, -1, 968; 45, -1, 13, -1, 13; 19, -1, 15, -1, 15; 47, -1, 27, -1, 27; 1, 0, 1, 0, 1; 1, 0, 1, 0, 1; 1, 0, 1, 0, 1; 2
286, 586, 586, 586, -1; 286, 294, 294, 294, -1; 250, 586, 586, 586, -1; 31, 11, 11, 11, -1; 33, 40, 40, 40, -1; 47, 13, 13, 13, -1; 1, 1, 1, 1, 0; 1, 1, 1, 1, 0; 1, 1, 1, 1, 0; 0
286, 586, 586, 586, -1; 250, 586, 586, 586, -1; 286, 294, 294, 294, -1; 31, 11, 11, 11, -1; 47, 13, 13, 13, -1; 33, 40, 40, 40, -1; 1, 1, 1, 1, 0; 1, 1, 1, 1, 0; 1, 1, 1, 1, 0; 3
218, 218, -1, 1377, -1; 1192, 1192, -1, 1377, -1; 218, 218, -1, 1178, -1; 28, 28, -1, 44, -1; 11, 11, -1, 42, -1; 30, 30, -1, 24, -1; 1, 1, 0, 1, 0; 1, 1, 0, 1, 0; 1, 1, 0, 1, 0; 3
218, 218, -1, 1377, -1; 218, 218, -1, 1178, -1; 1192, 1192, -1, 1377, -1; 28, 28, -1, 44, -1; 30, 30, -1, 24, -1; 11, 11, -1, 42, -1; 1, 1, 0, 1, 0; 1, 1, 0, 1, 0; 1, 1, 0, 1, 0; 0
409, 1128, 1128, -1, -1; 409, 718, 718, -1, -1; 1215, 1128, 1128, -1, -1; 14, 11, 11, -1, -1; 16, 25, 25, -1, -1; 40, 13, 13, -1, -1; 1, 1, 1, 0, 0; 1, 1, 1, 0, 0; 1, 1, 1, 0, 0; 0
409, 1128, 1128, -1, -1; 1215, 1128, 1128, -1, -1; 409, 718, 718, -1, -1; 14, 11, 11, -1, -1; 40, 13, 13, -1, -1; 16, 25, 25, -1, -1; 1, 1, 1, 0, 0; 1, 1, 1, 0, 0; 1, 1, 1, 0, 0; 1
-1, 799, 323, 323, 323; -1, 799, 965, 965, 965; -1, 67, 323, 323, 323; -1, 9, 29, 29, 29; -1, 11, 60, 60, 60; -1, 40, 31, 31, 31; 0, 1, 1, 1, 1; 0, 1, 1, 1, 1; 0, 1, 1, 1, 1; 1
-1, 799, 323, 323, 323; -1, 67, 323, 323, 323; -1, 799, 965, 965, 965; -1, 9, 29, 29, 29; -1, 40, 31, 31, 31; -1, 11, 60, 60, 60; 0, 1, 1, 1, 1; 0, 1, 1, 1, 1; 0, 1, 1, 1, 1; 2
-1, 953, 953, -1, 336; -1, 252, 252, -1, 336; -1, 953, 953, -1, 819; -1, 11, 11, -1, 2; -1, 36, 36, -1, 32; -1, 13, 13, -1, 29; 0, 1, 1, 0, 1; 0, 1, 1, 0, 1; 0, 1, 1, 0, 1; 4
-1, 953, 953, -1, 336; -1, 953, 953, -1, 819; -1, 252, 252, -1, 336; -1, 11, 11, -1, 2; -1, 13, 13, -1, 29; -1, 36, 36, -1, 32; 0, 1, 1, 0, 1; 0, 1, 1, 0, 1; 0, 1, 1, 0, 1; 1
238, -1, -1, -1, 1060; 415, -1, -1, -1, 1060; 238, -1, -1, -1, 978; 17, -1, -1, -1, 28; 21, -1, -1, -1, 35; 27, -1, -1, -1, 27; 1, 0, 0, 0, 1; 1, 0, 0, 0, 1; 1, 0, 0, 0, 1; 4
238, -1, -1, -1, 1060; 238, -1, -1, -1, 978; 415, -1, -1, -1, 1060; 17, -1, -1, -1, 28; 27, -1, -1, -1, 27; 21, -1, -1, -1, 35; 1, 0, 0, 0, 1; 1, 0, 0, 0, 1; 1, 0, 0, 0, 1; 0
62, -1, -1, 648, 648; 62, -1, -1, 1095, 1095; 1225, -1, -1, 648, 648; 29, -1, -1, 26, 26; 31, -1, -1, 30, 30; 40, -1, -1, 28, 28; 1, 0, 0, 1, 1; 1, 0, 0, 1, 1; 1, 0, 0, 1, 1; 0
62, -1, -1, 648, 648; 1225, -1, -1, 648, 648; 62, -1, -1, 1095, 1095; 29, -1, -1, 26, 26; 40, -1, -1, 28, 28; 31, -1, -1, 30, 30; 1, 0, 0, 1, 1; 1, 0, 0, 1, 1; 1, 0, 0, 1, 1; 4
-1, -1, -1, 149, -1; -1, -1, -1, 149, -1; -1, -1, -1, 151, -1; -1, -1, -1, 5, -1; -1, -1, -1, 7, -1; -1, -1, -1, 33, -1; 0, 0, 0, 1, 0; 0, 0, 0, 1, 0; 0, 0, 0, 1, 0; 3
606, 334, 606, -1, -1; 595, 334, 595, -1, -1; 606, 330, 606, -1, -1; 52, 31, 52, -1, -1; 43, 33, 43, -1, -1; 56, 42, 56, -1, -1; 1, 1, 1, 0, 0; 1, 1, 1, 0, 0; 1, 1, 1, 0, 0; 1
606, 334, 606, -1, -1; 606, 330, 606, -1, -1; 595, 334, 595, -1, -1; 52, 31, 52, -1, -1; 56, 42, 56, -1, -1; 43, 33, 43, -1, -1; 1, 1, 1, 0, 0; 1, 1, 1, 0, 0; 1, 1, 1, 0, 0; 2
50, -1, 50, -1, 1170; 1342, -1, 1342, -1, 1170; 50, -1, 50, -1, 1288; 20, -1, 20, -1, 46; 15, -1, 15, -1, 48; 22, -1, 22, -1, 21; 1, 0, 1, 0, 1; 1, 0, 1, 0, 1; 1, 0, 1, 0, 1; 4
50, -1, 50, -1, 1170; 50, -1, 50, -1, 1288; 1342, -1, 1342, -1, 1170; 20, -1, 20, -1, 46; 22, -1, 22, -1, 21; 15, -1, 15, -1, 48; 1, 0, 1, 0, 1; 1, 0, 1, 0, 1; 1, 0, 1, 0, 1; 0
1118, -1, -1, -1, -1; 1118, -1, -1, -1, -1; 945, -1, -1, -1, -1; 40, -1, -1, -1, -1; 42, -1, -1, -1, -1; 20, -1, -1, -1, -1; 1, 0, 0, 0, 0; 1, 0, 0, 0, 0; 1, 0, 0, 0, 0; 0
-1, 1096, -1, -1, 173; -1, 1096, -1, -1, 363; -1, 293, -1, -1, 173; -1, 26, -1, -1, 8; -1, 28, -1, -1, 17; -1, 33, -1, -1, 10; 0, 1, 0, 0, 1; 0, 1, 0, 0, 1; 0, 1, 0, 0, 1; 1
-1, 1096, -1, -1, 173; -1, 293, -1, -1, 173; -1, 1096, -1, -1, 363; -1, 26, -1, -1, 8; -1, 33, -1, -1, 10; -1, 28, -1, -1, 17; 0, 1, 0, 0, 1; 0, 1, 0, 0, 1; 0, 1, 0, 0, 1; 4
65, -1, -1, -1, 369; 65, -1, -1, -1, 515; 907, -1, -1, -1, 369; 17, -1, -1, -1, 39; 19, -1, -1, -1, 17; 32, -1, -1, -1, 41; 1, 0, 0, 0, 1; 1, 0, 0, 0, 1; 1, 0, 0, 0, 1; 0
