,track_id,seg_id
209,1886,14
210,1886,15
211,1886,17
212,1886,18
213,1886,19
214,1886,20
215,1886,21
216,1886,22
217,1886,23
218,1886,24
219,1886,25
220,1887,7
221,1887,8
222,1887,9
223,1887,10
224,1887,11
225,1887,12
226,1887,13
227,1887,14
228,1887,17
229,1887,18
230,1887,19
231,1887,20
232,1887,21
233,1887,22
234,1887,23
235,1887,24
236,1887,25
237,1887,29
238,1887,30
239,1887,31
240,1887,32
241,1887,33
242,1887,34
243,1887,35
244,1887,37
245,1887,38
246,1887,39
247,1887,40
248,1888,0
249,1888,1
250,1888,2
251,1888,3
252,1888,4
253,1888,5
254,1888,6
255,1888,7
256,1888,8
257,1888,9
258,1888,10
259,1888,11
260,1888,12
261,1888,13
262,1888,14
263,1888,15
264,1888,16
265,1888,17
266,1888,18
267,1888,19
268,1888,20
269,1888,21
270,1888,22
271,1888,23
272,1888,24
273,1888,25
274,1888,26
275,1888,27
276,1888,28
277,1888,29
278,1889,4
279,1889,5
280,1889,6
281,1889,7
282,1889,8
283,1889,9
284,1889,11
285,1889,12
286,1889,13
287,1889,14
288,1889,15
289,1889,16
290,1889,17
291,1889,18
292,1889,20
293,1889,21
294,1889,22
295,1889,23
296,1889,24
297,1890,4
298,1890,5
299,1890,6
300,1890,7
301,1890,8
302,1890,9
303,1890,10
304,1890,11
305,1890,13
306,1890,14
307,1890,15
308,1890,16
309,1890,17
310,1890,18
311,1890,19
312,1890,20
313,1890,21
314,1890,22
315,1890,23
316,1890,24
317,1891,6
318,1891,7
319,1891,8
320,1891,10
321,1891,11
322,1891,12
323,1891,13
324,1891,14
325,1891,15
326,1891,16
327,1891,18
328,1891,19
329,1891,20
330,1891,21
331,1891,22
332,1891,23
333,1891,24
334,1892,0
335,1892,1
336,1892,2
337,1892,3
338,1892,4
339,1892,5
340,1892,6
341,1892,7
342,1892,8
343,1892,9
344,1892,10
345,1892,11
346,1892,12
347,1892,13
348,1892,14
349,1892,15
350,1892,16
351,1893,6
352,1893,7
353,1893,11
354,1893,12
355,1893,13
356,1893,14
357,1893,15
358,1893,18
359,1893,19
360,1893,20
361,1893,21
362,1894,4
363,1894,5
364,1894,6
365,1894,7
366,1894,8
367,1894,9
368,1894,10
369,1894,11
370,1894,12
371,1894,13
372,1894,14
373,1894,15
374,1894,16
375,1894,17
376,1894,18
377,1894,19
378,1894,20
379,1894,21
380,1895,0
381,1895,1
382,1895,2
383,1895,3
384,1895,4
385,1895,5
386,1895,6
387,1895,7
388,1895,8
389,1895,9
390,1895,10
391,1895,11
392,1896,9
393,1896,10
394,1896,11
395,1896,12
396,1896,13
397,1896,14
398,1896,15
399,1896,16
400,1896,17
401,1896,18
402,1896,19
403,1896,24
404,1896,25
405,1896,26
406,1897,0
407,1897,1
408,1897,2
409,1897,3
410,1897,18
411,1897,19
412,1897,20
413,1897,21
414,1897,22
415,1897,23
416,1897,24
417,1898,8
418,1898,14
419,1898,15
420,1898,16
421,1898,22
422,1898,23
423,1898,24
424,1899,2
425,1899,3
426,1899,4
427,1899,5
428,1899,6
429,1899,7
430,1899,8
431,1899,9
432,1899,11
433,1899,12
434,1899,13
435,1899,15
436,1900,5
437,1900,8
438,1900,9
439,1900,10
440,1900,11
441,1900,12
442,1900,16
443,1900,17
444,1900,18
445,1900,19
446,1900,20
447,1900,21
448,1900,22
449,1900,23
450,1901,21
451,1901,22
452,1901,23
453,1901,24
454,1902,6
455,1902,7
456,1902,8
457,1902,9
458,1902,10
459,1902,11
460,1902,12
461,1902,13
462,1902,14
463,1902,15
464,1902,16
465,1902,17
466,1902,18
467,1902,19
468,1902,20
469,1902,21
470,1902,22
471,1902,23
472,1902,24
473,1902,25
474,1903,6
475,1903,7
476,1903,8
477,1903,9
478,1903,12
479,1903,13
480,1903,14
481,1903,15
482,1903,16
483,1903,17
484,1903,18
485,1903,21
486,1903,22
487,1904,8
488,1904,9
489,1904,10
490,1904,11
491,1904,12
492,1904,13
493,1904,14
494,1904,15
495,1904,16
496,1904,17
497,1904,18
498,1904,19
499,1904,20
500,1904,23
501,1904,24
502,1904,25
503,1904,26
504,1904,27
505,1904,28
506,1905,9
507,1905,12
508,1906,23
509,1906,24
510,1906,25
511,1907,4
512,1907,5
513,1907,6
514,1907,7
515,1907,8
516,1907,9
517,1907,10
518,1907,11
519,1907,12
520,1907,13
521,1907,14
522,1907,15
523,1907,16
524,1907,17
525,1907,18
526,1907,19
527,1907,20
528,1907,21
529,1907,22
530,1907,23
531,1909,0
532,1909,1
533,1909,2
534,1909,3
535,1909,4
536,1909,5
537,1909,6
538,1909,7
539,1909,8
540,1909,9
541,1909,10
542,1909,11
543,1909,12
544,1911,7
545,1911,8
546,1911,14
547,1911,15
548,1911,16
549,1913,0
550,1913,1
551,1913,2
552,1913,3
553,1913,4
554,1913,5
555,1913,6
556,1913,7
557,1913,8
558,1913,9
559,1913,10
560,1913,11
561,1913,12
562,1913,13
563,1913,14
564,1913,15
565,1913,16
566,1913,17
567,1913,18
568,1913,19
569,1913,20
570,1913,21
571,1913,22
572,1913,23
573,1913,24
574,1913,25
575,1913,26
576,1913,27
577,1913,28
578,1913,29
579,1913,30
580,1913,31
581,1913,32
582,1913,33
583,1913,34
584,1915,0
585,1915,1
586,1915,2
587,1915,6
588,1915,7
589,1915,8
590,1915,10
591,1915,11
592,1915,12
593,1915,13
594,1915,14
595,1915,16
596,1915,17
597,1915,19
598,1915,20
599,1916,5
600,1916,6
601,1916,7
602,1916,8
603,1916,10
604,1916,13
605,1916,14
606,1916,15
607,1916,16
608,1916,17
609,1916,18
610,1916,19
611,1916,20
612,1916,21
613,1916,22
614,1916,23
615,1917,11
616,1917,16
617,1917,17
618,1917,24
619,1917,25
620,1918,7
621,1918,8
622,1918,13
623,1918,14
624,1919,6
625,1919,7
626,1919,8
627,1919,10
628,1919,11
629,1919,12
630,1919,13
631,1919,17
632,1919,18
633,1919,19
634,1919,20
635,1920,2
636,1920,4
637,1920,5
638,1920,6
639,1920,7
640,1920,8
641,1920,9
642,1920,10
643,1920,11
644,1920,12
645,1920,13
646,1920,14
647,1920,15
648,1920,16
649,1920,17
650,1920,18
651,1920,19
652,1920,20
653,1920,21
654,1920,22
655,1920,23
656,1920,24
657,1920,25
658,1923,3
659,1923,7
660,1923,8
661,1923,9
662,1923,10
663,1923,11
664,1923,15
665,1923,16
666,1923,17
667,1923,18
668,1923,19
669,1923,20
670,1923,21
671,1923,22
672,1923,23
673,1923,25
674,1923,26
675,1923,27
676,1923,28
677,1925,1
678,1925,2
679,1925,3
680,1925,4
681,1925,5
682,1925,6
683,1925,7
684,1925,9
685,1925,10
686,1925,11
687,1925,12
688,1925,13
689,1925,14
690,1925,15
691,1926,0
692,1926,1
693,1926,2
694,1926,3
695,1926,4
696,1926,5
697,1926,6
698,1926,7
699,1926,8
700,1926,9
701,1926,10
702,1926,11
703,1926,12
704,1926,13
705,1926,14
706,1926,15
707,1926,16
708,1926,17
709,1926,18
710,1926,19
711,1926,20
712,1927,7
713,1927,8
714,1927,9
715,1927,10
716,1927,11
717,1927,12
718,1927,13
719,1927,14
720,1927,15
721,1927,16
722,1927,17
723,1927,18
724,1928,2
725,1928,3
726,1928,4
727,1928,7
728,1928,8
729,1928,9
730,1928,14
731,1928,15
732,1928,16
733,1928,17
734,1928,18
735,1929,11
736,1929,12
737,1929,13
738,1929,14
739,1929,15
740,1929,16
741,1929,17
742,1929,18
743,1929,19
744,1929,20
745,1929,21
746,1929,22
747,1929,23
748,1930,8
749,1930,9
750,1930,10
751,1930,15
752,1930,16
753,1930,17
754,1930,18
755,1930,19
756,1930,20
757,1930,25
758,1930,26
759,1930,27
760,1930,28
761,1930,29
762,1930,30
763,1930,31
764,1931,0
765,1931,3
766,1931,6
767,1931,7
768,1931,8
769,1931,9
770,1931,10
771,1931,11
772,1931,14
773,1931,15
774,1931,18
775,1931,19
776,1931,20
777,1931,21
778,1931,22
779,1932,0
780,1932,1
781,1932,2
782,1932,3
783,1932,4
784,1932,5
785,1932,6
786,1932,7
787,1932,8
788,1932,9
789,1932,10
790,1932,11
791,1932,12
792,1932,13
793,1932,14
794,1932,15
795,1932,16
796,1932,17
797,1932,18
798,1932,19
799,1932,20
800,1932,21
801,1932,22
802,1932,23
803,1932,24
804,1933,14
805,1933,15
806,1933,16
807,1933,17
808,1933,18
809,1933,19
810,1933,20
811,1933,21
812,1933,22
813,1933,23
814,1934,9
815,1934,10
816,1934,11
817,1934,12
818,1934,15
819,1934,16
820,1934,17
821,1934,18
822,1934,19
823,1934,20
824,1935,3
825,1935,4
826,1935,5
827,1935,6
828,1935,7
829,1935,8
830,1935,9
831,1935,12
832,1935,13
833,1935,14
834,1935,15
835,1935,16
836,1935,17
837,1936,1
838,1936,4
839,1936,6
840,1936,7
841,1936,8
842,1936,9
843,1936,10
844,1936,11
845,1936,12
846,1936,13
847,1936,14
848,1936,15
849,1936,16
850,1936,17
851,1936,18
852,1936,19
853,1936,20
854,1936,21
855,1936,22
856,1936,23
857,1936,24
858,1936,25
859,1937,3
860,1937,4
861,1937,5
862,1937,6
863,1937,7
864,1937,8
865,1937,9
866,1937,10
867,1937,11
868,1937,12
869,1937,13
870,1937,14
871,1937,15
872,1937,16
873,1937,17
874,1937,18
875,1938,2
876,1938,5
877,1938,6
878,1938,7
879,1938,11
880,1938,12
881,1938,13
882,1938,17
883,1938,18
884,1938,19
885,1938,20
886,1938,21
887,1938,22
888,1938,23
889,1938,24
890,1938,25
891,1938,26
892,1938,27
893,1938,28
894,1938,29
895,1938,30
896,1938,31
897,1938,32
898,1938,33
899,1938,34
900,1939,4
901,1939,7
902,1939,10
903,1939,13
904,1939,14
905,1939,15
906,1939,19
907,1939,20
908,1939,21
909,1939,22
910,1940,0
911,1940,1
912,1940,2
913,1940,3
914,1940,4
915,1940,5
916,1940,6
917,1940,7
918,1940,8
919,1940,9
920,1940,10
921,1940,11
922,1940,12
923,1940,13
924,1940,14
925,1940,15
926,1940,16
927,1940,17
928,1940,18
929,1940,19
930,1941,0
931,1941,1
932,1941,2
933,1941,3
934,1941,5
935,1941,6
936,1941,7
937,1941,8
938,1941,9
939,1942,0
940,1942,1
941,1942,2
942,1942,3
943,1942,4
944,1942,5
945,1942,6
946,1942,7
947,1942,8
948,1942,9
949,1942,10
950,1942,11
951,1942,12
952,1942,13
953,1942,14
954,1942,15
955,1942,16
956,1942,17
957,1942,18
958,1942,19
959,1943,0
960,1943,1
961,1943,2
962,1943,3
963,1943,4
964,1943,5
965,1943,6
966,1943,7
967,1943,8
968,1943,9
969,1943,10
970,1943,11
971,1943,12
972,1943,13
973,1943,14
974,1943,15
975,1943,16
976,1943,17
977,1943,18
978,1943,19
979,1943,20
980,1943,21
981,1943,22
982,1943,23
983,1943,24
984,1943,25
985,1943,26
986,1944,3
987,1944,5
988,1944,6
989,1944,7
990,1944,10
991,1944,11
992,1944,12
993,1944,13
994,1944,14
995,1944,15
996,1944,16
997,1944,17
998,1944,18
999,1945,0
1000,1945,1
1001,1945,2
1002,1945,3
1003,1945,4
1004,1945,5
1005,1945,6
1006,1945,7
1007,1945,8
1008,1945,9
1009,1945,10
1010,1945,11
1011,1945,12
1012,1945,13
1013,1945,14
1014,1945,15
1015,1945,16
1016,1945,17
1017,1945,18
1018,1945,19
1019,1946,0
1020,1946,1
1021,1946,15
1022,1946,16
1023,1947,5
1024,1947,6
1025,1947,11
1026,1947,13
1027,1947,14
1028,1947,15
1029,1947,18
1030,1947,19
1031,1947,20
1032,1947,22
1033,1948,9
1034,1948,10
1035,1948,11
1036,1948,12
1037,1948,14
1038,1948,15
1039,1948,16
1040,1948,17
1041,1948,18
1042,1948,19
1043,1948,20
1044,1948,21
1045,1948,22
1046,1948,23
1047,1948,24
1048,1949,4
1049,1949,6
1050,1949,12
1051,1949,20
1052,1949,21
1053,1950,1
1054,1950,3
1055,1950,4
1056,1950,5
1057,1950,6
1058,1950,7
1059,1950,9
1060,1950,10
1061,1950,11
1062,1950,12
1063,1950,13
1064,1950,14
1065,1950,15
1066,1950,17
1067,1950,18
1068,1950,19
1069,1950,20
1070,1950,21
1071,1950,22
1072,1951,0
1073,1951,1
1074,1951,2
1075,1951,6
1076,1951,7
1077,1951,8
1078,1951,10
1079,1951,11
1080,1951,12
1081,1951,13
1082,1951,14
1083,1951,16
1084,1951,17
1085,1951,19
1086,1951,20
1087,1952,2
1088,1952,3
1089,1952,4
1090,1952,7
1091,1952,8
1092,1952,9
1093,1952,14
1094,1952,15
1095,1952,16
1096,1952,17
1097,1952,18
1098,1953,2
1099,1953,5
1100,1953,8
1101,1953,9
1102,1953,10
1103,1953,12
1104,1953,13
1105,1953,16
1106,1953,17
1107,1953,18
1108,1953,19
1109,1953,20
1110,1953,21
1111,1953,22
1112,1953,23
1113,1954,4
1114,1954,5
1115,1954,6
1116,1954,7
1117,1954,8
1118,1954,9
1119,1954,10
1120,1954,11
1121,1954,12
1122,1954,17
1123,1954,18
1124,1954,19
1125,1954,20
1126,1954,21
1127,1954,22
1128,1954,23
1129,1954,24
1130,1954,25
1131,1955,11
1132,1955,19
1133,1955,20
1134,1955,21
1135,1955,22
1136,1955,23
1137,1955,24
1138,1955,25
1139,1956,1
1140,1956,2
1141,1956,3
1142,1956,4
1143,1956,6
1144,1956,7
1145,1956,8
1146,1956,9
1147,1956,10
1148,1956,11
1149,1956,14
1150,1956,15
1151,1956,16
1152,1956,17
1153,1956,18
1154,1956,19
1155,1956,20
1156,1957,1
1157,1957,2
1158,1957,3
1159,1957,4
1160,1957,5
1161,1957,6
1162,1957,7
1163,1957,8
1164,1957,9
1165,1957,10
1166,1957,11
1167,1957,12
1168,1957,13
1169,1957,14
1170,1957,17
1171,1957,18
1172,1957,19
1173,1957,20
1174,1957,21
1175,1957,22
1176,1957,23
1177,1957,24
1178,1957,25
1179,1957,26
1180,1957,27
1181,1957,29
1182,1957,39
1183,1957,40
1184,1957,41
1185,1957,42
1186,1957,43
1187,1958,6
1188,1958,7
1189,1958,8
1190,1958,9
1191,1958,10
1192,1958,11
1193,1958,12
1194,1958,13
1195,1958,14
1196,1958,15
1197,1958,16
1198,1958,17
1199,1958,18
1200,1958,19
1201,1958,20
1202,1958,21
1203,1958,22
1204,1958,23
1205,1959,16
1206,1959,17
1207,1959,18
1208,1959,19
1209,1959,20
1210,1959,21
1211,1959,22
1212,1959,23
1213,1960,12
1214,1960,13
1215,1960,14
1216,1960,17
1217,1960,20
1218,1960,21
1219,1960,22
1220,1961,0
1221,1961,1
1222,1961,4
1223,1961,5
1224,1961,6
1225,1961,7
1226,1961,8
1227,1961,9
1228,1961,10
1229,1961,11
1230,1961,12
1231,1961,13
1232,1961,14
1233,1961,15
1234,1961,16
1235,1961,17
1236,1961,18
1237,1961,19
1238,1961,20
1239,1961,21
1240,1961,22
1241,1961,23
1242,1961,24
1243,1961,25
1244,1961,26
1245,1961,27
1246,1961,28
1247,1961,29
1248,1961,30
1249,1962,6
1250,1962,7
1251,1962,8
1252,1962,9
1253,1962,10
1254,1962,11
1255,1962,13
1256,1962,14
1257,1962,15
1258,1962,16
1259,1962,17
1260,1962,18
1261,1962,20
1262,1962,21
1263,1962,22
1264,1962,23
1265,1962,24
1266,1963,9
1267,1963,10
1268,1963,11
1269,1964,0
1270,1964,1
1271,1964,2
1272,1964,3
1273,1964,4
1274,1964,5
1275,1964,6
1276,1964,7
1277,1964,8
1278,1964,9
1279,1964,10
1280,1964,11
1281,1964,12
1282,1964,13
1283,1964,14
1284,1964,15
1285,1964,16
1286,1964,17
1287,1964,18
1288,1964,19
1289,1964,20
1290,1964,21
1291,1964,22
1292,1964,23
1293,1964,24
1294,1964,25
1295,1965,1
1296,1965,2
1297,1965,4
1298,1965,5
1299,1965,6
1300,1965,7
1301,1965,8
1302,1965,10
1303,1965,11
1304,1965,12
1305,1965,13
1306,1965,14
1307,1965,15
1308,1965,16
1309,1965,17
1310,1965,18
1311,1965,19
1312,1965,20
1313,1966,5
1314,1966,6
1315,1966,7
1316,1966,8
1317,1966,10
1318,1966,11
1319,1966,12
1320,1966,13
1321,1966,14
1322,1966,15
1323,1966,16
1324,1966,17
1325,1966,18
1326,1966,19
1327,1966,20
1328,1966,21
1329,1966,22
1330,1966,23
1331,1967,12
1332,1967,13
1333,1967,14
1334,1967,15
1335,1967,16
1336,1967,17
1337,1968,1
1338,1968,2
1339,1968,3
1340,1968,4
1341,1968,5
1342,1968,6
1343,1968,7
1344,1968,8
1345,1968,9
1346,1968,10
1347,1968,11
1348,1968,12
1349,1968,13
1350,1968,14
1351,1968,15
1352,1968,16
1353,1968,17
1354,1968,18
1355,1968,19
1356,1968,20
1357,1968,21
1358,1968,22
1359,1968,23
1360,1968,24
1361,1968,25
1362,1969,4
1363,1969,5
1364,1969,6
1365,1969,7
1366,1969,8
1367,1969,9
1368,1969,10
1369,1969,11
1370,1969,14
1371,1969,15
1372,1969,16
1373,1969,17
1374,1969,18
1375,1969,19
1376,1970,3
1377,1970,7
1378,1970,8
1379,1970,9
1380,1970,10
1381,1970,11
1382,1970,15
1383,1970,16
1384,1970,17
1385,1970,18
1386,1970,19
1387,1970,20
1388,1970,21
1389,1970,22
1390,1970,23
1391,1970,25
1392,1970,26
1393,1970,27
1394,1970,28
1395,1971,6
1396,1971,8
1397,1971,11
1398,1971,13
1399,1971,15
1400,1971,16
1401,1971,18
1402,1971,19
1403,1971,20
1404,1972,0
1405,1972,1
1406,1972,2
1407,1972,3
1408,1972,4
1409,1972,5
1410,1972,6
1411,1972,7
1412,1972,8
1413,1972,9
1414,1972,10
1415,1972,11
1416,1972,12
1417,1972,13
1418,1972,14
1419,1972,15
1420,1972,16
1421,1972,17
1422,1972,18
1423,1972,19
1424,1972,20
1425,1972,21
1426,1972,22
1427,1972,23
1428,1972,24
1429,1972,25
1430,1972,26
1431,1972,27
1432,1972,28
1433,1972,29
1434,1972,30
1435,1972,31
1436,1973,6
1437,1973,7
1438,1973,8
1439,1973,9
1440,1973,10
1441,1973,11
1442,1973,12
1443,1973,13
1444,1973,14
1445,1973,15
1446,1973,16
1447,1973,17
1448,1973,18
1449,1973,19
1450,1973,20
1451,1973,21
1452,1973,22
1453,1973,23
1454,1973,24
1455,1973,25
1456,1974,0
1457,1974,1
1458,1974,2
1459,1974,3
1460,1974,4
1461,1974,5
1462,1974,6
1463,1974,7
1464,1974,8
1465,1974,10
1466,1974,11
1467,1974,12
1468,1974,13
1469,1974,14
1470,1974,16
1471,1974,17
1472,1974,18
1473,1974,19
1474,1974,20
1475,1974,21
1476,1975,4
1477,1975,5
1478,1975,6
1479,1975,7
1480,1975,10
1481,1975,11
1482,1975,12
1483,1975,13
1484,1975,14
1485,1975,15
1486,1975,16
1487,1975,17
1488,1975,18
1489,1975,19
1490,1975,20
1491,1975,21
1492,1975,22
1493,1975,23
1494,1975,24
1495,1976,0
1496,1976,1
1497,1976,4
1498,1976,5
1499,1976,6
1500,1976,8
1501,1976,9
1502,1976,10
1503,1976,11
1504,1976,12
1505,1976,13
1506,1976,14
1507,1976,15
1508,1976,16
1509,1976,17
1510,1976,18
1511,1976,19
1512,1976,20
1513,1976,21
1514,1976,22
1515,1976,23
1516,1976,24
1517,1976,25
1518,1977,0
1519,1977,1
1520,1977,2
1521,1977,3
1522,1977,4
1523,1977,5
1524,1977,6
1525,1977,7
1526,1977,8
1527,1977,9
1528,1977,10
1529,1977,11
1530,1977,12
1531,1977,13
1532,1977,14
1533,1977,15
1534,1977,16
1535,1977,17
1536,1977,18
1537,1977,19
1538,1977,20
1539,1977,21
1540,1978,10
1541,1978,11
1542,1978,12
1543,1978,13
1544,1978,14
1545,1978,15
1546,1978,16
1547,1978,17
1548,1978,18
1549,1978,19
1550,1978,20
1551,1978,21
1552,1978,22
1553,1978,23
1554,1978,24
1555,1978,25
1556,1978,26
1557,1978,27
1558,1978,28
1559,1978,29
1560,1979,0
1561,1979,1
1562,1979,2
1563,1979,3
1564,1979,4
1565,1979,5
1566,1979,6
1567,1979,7
1568,1979,8
1569,1979,9
1570,1979,10
1571,1979,11
1572,1979,12
1573,1980,21
1574,1980,22
1575,1980,23
1576,1980,25
1577,1980,26
1578,1980,27
1579,1980,28
1580,1981,4
1581,1981,5
1582,1981,6
1583,1981,7
1584,1981,8
1585,1981,9
1586,1981,10
1587,1981,11
1588,1981,17
1589,1981,18
1590,1981,19
1591,1981,20
1592,1981,22
1593,1981,23
1594,1981,24
1595,1981,25
1596,1982,1
1597,1982,2
1598,1982,3
1599,1982,4
1600,1982,7
1601,1982,8
1602,1982,9
1603,1982,13
1604,1982,15
1605,1983,0
1606,1983,1
1607,1983,2
1608,1983,3
1609,1983,4
1610,1983,5
1611,1983,6
1612,1983,7
1613,1983,8
1614,1983,9
1615,1983,10
1616,1983,11
1617,1983,12
1618,1983,13
1619,1983,14
1620,1983,17
1621,1983,18
1622,1983,19
1623,1983,20
1624,1983,21
1625,1983,22
1626,1983,23
1627,1983,24
1628,1984,1
1629,1984,2
1630,1984,3
1631,1984,4
1632,1984,5
1633,1984,6
1634,1984,7
1635,1984,8
1636,1985,3
1637,1985,4
1638,1985,8
1639,1985,9
1640,1985,10
1641,1985,12
1642,1985,13
1643,1985,14
1644,1985,15
1645,1985,16
1646,1985,17
1647,1985,18
1648,1985,19
1649,1985,20
1650,1985,21
1651,1985,22
1652,1985,23
1653,1985,24
1654,1986,3
1655,1986,4
1656,1986,5
1657,1986,6
1658,1986,7
1659,1986,8
1660,1986,9
1661,1986,10
1662,1986,11
1663,1986,16
1664,1986,17
1665,1986,19
1666,1986,20
1667,1986,21
1668,1986,22
1669,1986,23
1670,1986,24
1671,1986,25
1672,1986,26
1673,1986,27
1674,1987,12
1675,1987,14
1676,1987,15
1677,1987,16
1678,1987,17
1679,1987,18
1680,1987,19
1681,1987,20
1682,1987,27
1683,1988,0
1684,1988,1
1685,1988,2
1686,1988,3
1687,1988,4
1688,1988,5
1689,1988,6
1690,1988,7
1691,1988,8
1692,1988,9
1693,1988,10
1694,1988,11
1695,1988,12
1696,1988,13
1697,1988,14
1698,1988,15
1699,1988,16
1700,1989,1
1701,1989,2
1702,1989,3
1703,1989,4
1704,1989,5
1705,1989,6
1706,1989,7
1707,1989,8
1708,1989,9
1709,1989,10
1710,1989,11
1711,1989,12
1712,1989,13
1713,1989,14
1714,1989,15
1715,1989,16
1716,1989,17
1717,1989,18
1718,1989,19
1719,1989,20
1720,1989,21
1721,1989,22
1722,1989,23
1723,1989,24
1724,1989,25
1725,1989,26
1726,1989,27
1727,1989,28
1728,1989,29
1729,1990,5
1730,1990,6
1731,1990,7
1732,1990,8
1733,1991,0
1734,1991,1
1735,1991,2
1736,1991,3
1737,1991,4
1738,1991,5
1739,1991,6
1740,1991,7
1741,1991,8
1742,1991,9
1743,1991,10
1744,1991,11
1745,1991,12
1746,1991,13
1747,1991,14
1748,1991,15
1749,1991,16
1750,1991,17
1751,1991,18
1752,1991,19
1753,1991,20
1754,1991,21
1755,1992,5
1756,1992,6
1757,1992,7
1758,1992,8
1759,1992,9
1760,1992,10
1761,1992,11
1762,1992,12
1763,1992,13
1764,1992,14
1765,1992,15
1766,1992,16
1767,1992,17
1768,1992,18
1769,1992,19
1770,1992,20
1771,1992,21
1772,1992,22
1773,1993,2
1774,1993,7
1775,1993,8
1776,1993,9
1777,1993,10
1778,1993,11
1779,1993,12
1780,1993,13
1781,1993,15
1782,1993,16
1783,1993,17
1784,1993,18
1785,1993,19
1786,1993,20
1787,1993,21
1788,1994,2
1789,1994,3
1790,1994,4
1791,1994,5
1792,1994,6
1793,1994,7
1794,1994,8
1795,1994,9
1796,1994,10
1797,1994,11
1798,1994,12
1799,1994,15
1800,1994,16
1801,1994,17
1802,1994,18
1803,1994,19
1804,1995,0
1805,1995,1
1806,1995,2
1807,1995,3
1808,1995,4
1809,1995,5
1810,1995,6
1811,1995,7
1812,1995,8
1813,1995,9
1814,1995,10
1815,1995,11
1816,1995,12
1817,1995,13
1818,1995,14
1819,1995,15
1820,1995,16
1821,1995,17
1822,1995,18
1823,1995,19
1824,1995,20
1825,1995,21
1826,1995,22
1827,1995,23
1828,1996,8
1829,1996,9
1830,1996,10
1831,1996,11
1832,1996,24
1833,1996,25
1834,1996,26
1835,1996,27
1836,1997,15
1837,1998,0
1838,1998,1
1839,1998,2
1840,1998,3
1841,1998,4
1842,1998,5
1843,1998,6
1844,1998,7
1845,1998,8
1846,1998,9
1847,1998,10
1848,1998,11
1849,1998,12
1850,1998,13
1851,1998,14
1852,1998,15
1853,1998,16
1854,1998,17
1855,1998,18
1856,1998,19
1857,1998,20
1858,1998,21
1859,1998,22
1860,1999,0
1861,1999,1
1862,1999,2
1863,1999,3
1864,1999,4
1865,1999,5
1866,1999,6
1867,1999,7
1868,1999,8
1869,1999,9
1870,1999,10
1871,1999,11
