,track_id,seg_id
515,12,45
516,12,46
517,12,47
518,12,48
519,12,49
520,12,50
521,12,51
522,12,52
523,12,53
524,12,54
525,12,55
526,12,56
527,12,57
528,12,58
529,12,59
530,13,0
531,13,1
532,13,2
533,13,3
534,13,4
535,13,5
536,13,6
537,13,7
538,13,8
539,13,9
540,13,10
541,13,11
542,13,12
543,13,13
544,13,14
545,13,15
546,13,16
547,13,17
548,13,18
549,13,19
550,13,20
551,13,21
552,13,22
553,13,23
554,13,24
555,13,25
556,13,26
557,13,27
558,13,28
559,13,29
560,13,30
561,13,31
562,13,32
563,13,33
564,13,34
565,13,35
566,13,36
567,13,37
568,13,38
569,13,39
570,13,40
571,13,41
572,13,42
573,14,0
574,14,1
575,14,2
576,14,3
577,14,4
578,14,5
579,14,6
580,14,7
581,14,8
582,14,9
583,14,10
584,14,11
585,14,12
586,14,13
587,14,14
588,14,15
589,14,16
590,14,17
591,14,18
592,14,19
593,14,20
594,14,21
595,14,22
596,14,23
597,14,24
598,14,25
599,14,26
600,14,27
601,14,28
602,14,29
603,14,30
604,14,31
605,14,32
606,14,33
607,14,34
608,14,35
609,14,36
610,14,37
611,14,38
612,14,39
613,14,40
614,14,41
615,14,42
616,14,43
617,14,44
618,14,45
619,14,46
620,14,47
621,14,48
622,14,49
623,14,50
624,14,51
625,14,52
626,15,0
627,15,1
628,15,2
629,15,3
630,15,4
631,15,5
632,15,6
633,15,7
634,15,8
635,15,9
636,15,10
637,15,11
638,15,12
639,15,13
640,15,14
641,15,15
642,15,16
643,15,17
644,15,18
645,15,19
646,15,20
647,15,21
648,15,22
649,15,23
650,15,24
651,15,25
652,15,26
653,15,27
654,15,28
655,15,29
656,15,30
657,15,31
658,15,32
659,15,33
660,15,34
661,15,35
662,15,36
663,15,37
664,15,38
665,15,39
666,15,40
667,15,41
668,15,42
669,15,43
670,15,44
671,15,45
672,15,46
673,15,47
674,16,0
675,16,1
676,16,2
677,16,3
678,16,4
679,16,5
680,16,6
681,16,7
682,16,8
683,16,9
684,16,10
685,16,11
686,16,12
687,16,13
688,16,14
689,16,15
690,16,16
691,16,17
692,16,18
693,16,19
694,16,20
695,16,21
696,16,22
697,16,23
698,16,24
699,16,25
700,16,26
701,16,27
702,16,28
703,16,29
704,16,30
705,16,31
706,16,32
707,16,33
708,16,34
709,16,35
710,16,36
711,16,37
712,16,38
713,17,0
714,17,1
715,17,2
716,17,3
717,17,4
718,17,5
719,17,6
720,17,7
721,17,8
722,17,9
723,17,10
724,17,11
725,17,12
726,17,13
727,17,14
728,17,15
729,17,16
730,17,17
731,17,18
732,17,19
733,17,20
734,17,21
735,17,22
736,17,23
737,17,24
738,17,25
739,17,26
740,17,27
741,17,28
742,17,29
743,17,30
744,17,31
745,17,32
746,17,33
747,17,34
748,17,35
749,17,36
750,17,37
751,17,38
752,17,39
753,17,40
754,17,41
755,17,42
756,17,43
757,17,44
758,17,45
759,17,46
760,17,47
761,17,48
762,17,49
763,17,50
764,17,51
765,17,52
766,17,53
767,17,54
768,17,55
769,17,56
770,17,57
771,17,58
772,17,59
773,17,60
774,18,0
775,18,1
776,18,2
777,18,3
778,18,4
779,18,5
780,18,6
781,18,7
782,18,8
783,18,9
784,18,10
785,18,11
786,18,12
787,18,13
788,18,14
789,18,15
790,18,16
791,18,17
792,18,18
793,18,19
794,18,20
795,18,21
796,18,22
797,18,23
798,18,24
799,18,25
800,18,26
801,18,27
802,18,28
803,18,29
804,18,30
805,18,31
806,18,32
807,18,33
808,18,34
809,18,35
810,18,36
811,18,37
812,18,38
813,18,39
814,18,40
815,18,41
816,18,42
817,18,43
818,18,44
819,18,45
820,18,46
821,18,47
822,18,48
823,18,49
824,18,50
825,18,51
826,18,52
827,18,53
828,18,54
829,18,55
830,18,56
831,18,57
832,19,0
833,19,1
834,19,2
835,19,3
836,19,4
837,19,5
838,19,6
839,19,7
840,19,8
841,19,9
842,19,10
843,19,11
844,19,12
845,19,13
846,19,14
847,19,15
848,19,16
849,19,17
850,19,18
851,19,19
852,19,20
853,19,21
854,19,22
855,19,23
856,19,24
857,19,25
858,19,26
859,19,27
860,19,28
861,19,29
862,19,30
863,19,31
864,19,32
865,19,33
866,19,34
867,19,35
868,19,36
869,19,37
870,19,38
871,19,39
872,19,40
873,19,41
874,19,42
875,19,43
876,19,44
877,20,0
878,20,1
879,20,2
880,20,3
881,20,4
882,20,5
883,20,6
884,20,7
885,20,8
886,20,9
887,20,10
888,20,11
889,20,12
890,20,13
891,20,14
892,20,15
893,20,16
894,20,17
895,20,18
896,20,19
897,20,20
898,20,21
899,20,22
900,20,23
901,20,24
902,20,25
903,20,26
904,20,27
905,20,28
906,20,29
907,20,30
908,20,31
909,20,32
910,20,33
911,20,34
912,20,35
913,20,36
914,20,37
915,20,38
916,20,39
917,20,40
918,20,41
919,20,42
920,20,43
921,20,44
922,20,45
923,20,46
924,20,47
925,20,48
926,20,49
927,20,50
928,20,51
929,20,52
930,20,53
931,20,54
932,20,55
933,20,56
934,20,57
935,20,58
936,20,59
937,20,60
938,20,61
939,20,62
940,20,63
941,20,64
942,20,65
943,20,66
944,20,67
945,21,0
946,21,1
947,21,2
948,21,3
949,21,4
950,21,5
951,21,6
952,21,7
953,21,8
954,21,9
955,21,10
956,21,11
957,21,12
958,21,13
959,21,14
960,21,15
961,21,16
962,21,17
963,21,18
964,21,19
965,21,20
966,21,21
967,21,22
968,21,23
969,21,24
970,21,25
971,21,26
972,21,27
973,21,28
974,21,29
975,21,30
976,21,31
977,21,32
978,21,33
979,21,34
980,22,0
981,22,1
982,22,2
983,22,3
984,22,4
985,22,5
986,22,6
987,22,7
988,22,8
989,22,9
990,22,10
991,22,11
992,22,12
993,22,13
994,22,14
995,22,15
996,22,16
997,22,17
998,22,18
999,22,19
1000,22,20
1001,22,21
1002,22,22
1003,22,23
1004,22,24
1005,22,25
1006,22,26
1007,22,27
1008,22,28
1009,22,29
1010,22,30
1011,22,31
1012,22,32
1013,22,33
1014,22,34
1015,22,35
1016,22,36
1017,22,37
1018,22,38
1019,22,39
1020,23,0
1021,23,1
1022,23,2
1023,23,3
1024,23,4
1025,23,5
1026,23,6
1027,23,7
1028,23,8
1029,23,9
1030,23,10
1031,23,11
1032,23,12
1033,23,13
1034,23,14
1035,23,15
1036,23,16
1037,23,17
1038,23,18
1039,23,19
1040,23,20
1041,23,21
1042,23,22
1043,23,23
1044,23,24
1045,23,25
1046,23,26
1047,23,27
1048,23,28
1049,23,29
1050,23,30
1051,23,31
1052,23,32
1053,23,33
1054,23,34
1055,23,35
1056,23,36
1057,23,37
1058,23,38
1059,23,39
1060,23,40
1061,23,41
1062,23,42
1063,23,43
1064,23,44
1065,23,45
1066,23,46
1067,23,47
1068,23,48
1069,23,49
1070,23,50
1071,23,51
1072,23,52
1073,24,0
1074,24,1
1075,24,2
1076,24,3
1077,24,4
1078,24,5
1079,24,6
1080,24,7
1081,24,8
1082,24,9
1083,24,10
1084,24,11
1085,24,12
1086,24,13
1087,24,14
1088,24,15
1089,24,16
1090,24,17
1091,24,18
1092,24,19
1093,24,20
1094,24,21
1095,24,22
1096,24,23
1097,24,24
1098,24,25
1099,24,26
1100,24,27
1101,24,28
1102,24,29
1103,24,30
1104,24,31
1105,24,32
1106,24,33
1107,24,34
1108,24,35
1109,24,36
1110,24,37
1111,24,38
1112,24,39
1113,24,40
1114,24,41
1115,24,42
1116,24,43
1117,24,44
1118,24,45
1119,24,46
1120,24,47
1121,24,48
1122,24,49
1123,24,50
1124,24,51
1125,24,52
1126,24,53
1127,24,54
1128,25,0
1129,25,1
1130,25,2
1131,25,3
1132,25,4
1133,25,5
1134,25,6
1135,25,7
1136,25,8
1137,25,9
1138,25,10
1139,25,11
1140,25,12
1141,25,13
1142,25,14
1143,25,15
1144,25,16
1145,25,17
1146,25,18
1147,25,19
1148,25,20
1149,25,21
1150,25,22
1151,25,23
1152,25,24
1153,25,25
1154,25,26
1155,25,27
1156,25,28
1157,25,29
1158,25,30
1159,25,31
1160,25,32
1161,25,33
1162,25,34
1163,25,35
1164,25,36
1165,25,37
1166,25,38
1167,25,39
1168,25,40
1169,25,41
1170,25,42
1171,25,43
1172,25,44
1173,25,45
1174,26,0
1175,26,1
1176,26,2
1177,26,3
1178,26,4
1179,26,5
1180,26,6
1181,26,7
1182,26,8
1183,26,9
1184,26,10
1185,26,11
1186,26,12
1187,26,13
1188,26,14
1189,26,15
1190,26,16
1191,26,17
1192,26,18
1193,26,19
1194,26,20
1195,26,21
1196,26,22
1197,26,23
1198,26,24
1199,26,25
1200,26,26
1201,26,27
1202,26,28
1203,26,29
1204,26,30
1205,26,31
1206,26,32
1207,26,33
1208,26,34
1209,26,35
1210,26,36
1211,26,37
1212,26,38
1213,26,39
1214,26,40
1215,26,41
1216,26,42
1217,26,43
1218,26,44
1219,26,45
1220,26,46
1221,26,47
1222,26,48
1223,26,49
1224,26,50
1225,26,51
1226,26,52
1227,26,53
1228,26,54
1229,26,55
1230,26,56
1231,26,57
1232,26,58
1233,26,59
1234,26,60
1235,26,61
1236,26,62
1237,26,63
1238,26,64
1239,27,0
1240,27,1
1241,27,2
1242,27,3
1243,27,4
1244,27,5
1245,27,6
1246,27,7
1247,27,8
1248,27,9
1249,27,10
1250,27,11
1251,27,12
1252,27,13
1253,27,14
1254,27,15
1255,27,16
1256,27,17
1257,27,18
1258,27,19
1259,27,20
1260,27,21
1261,27,22
1262,27,23
1263,27,24
1264,27,25
1265,27,26
1266,27,27
1267,27,28
1268,27,29
1269,27,30
1270,27,31
1271,27,32
1272,27,33
1273,27,34
1274,27,35
1275,27,36
1276,27,37
1277,27,38
1278,27,39
1279,27,40
1280,27,41
1281,27,42
1282,27,43
1283,27,44
1284,27,45
1285,27,46
1286,27,47
1287,27,48
1288,27,49
1289,28,0
1290,28,1
1291,28,2
1292,28,3
1293,28,4
1294,28,5
1295,28,6
1296,28,7
1297,28,8
1298,28,9
1299,28,10
1300,28,11
1301,28,12
1302,28,13
1303,28,14
1304,28,15
1305,28,16
1306,28,17
1307,28,18
1308,28,19
1309,28,20
1310,28,21
1311,28,22
1312,28,23
1313,28,24
1314,28,25
1315,28,26
1316,28,27
1317,28,28
1318,28,29
1319,28,30
1320,28,31
1321,28,32
1322,28,33
1323,28,34
1324,28,35
1325,28,36
1326,28,37
1327,28,38
1328,28,39
1329,28,40
1330,28,41
1331,28,42
1332,28,43
1333,28,44
1334,28,45
1335,28,46
1336,28,47
1337,28,48
1338,28,49
1339,29,0
1340,29,1
1341,29,2
1342,29,3
1343,29,4
1344,29,5
1345,29,6
1346,29,7
1347,29,8
1348,29,9
1349,29,10
1350,29,11
1351,29,12
1352,29,13
1353,29,14
1354,29,15
1355,29,16
1356,29,17
1357,29,18
1358,29,19
1359,29,20
1360,29,21
1361,29,22
1362,30,0
1363,30,1
1364,30,2
1365,30,3
1366,30,4
1367,30,5
1368,30,6
1369,30,7
1370,30,8
1371,30,9
1372,30,10
1373,30,11
1374,30,12
1375,30,13
1376,30,14
1377,30,15
1378,30,16
1379,30,17
1380,30,18
1381,30,19
1382,30,20
1383,30,21
1384,30,22
1385,30,23
1386,30,24
1387,30,25
1388,30,26
1389,30,27
1390,30,28
1391,30,29
1392,31,0
1393,31,1
1394,31,2
1395,31,3
1396,31,4
1397,31,5
1398,31,6
1399,31,7
1400,31,8
1401,31,9
1402,31,10
1403,31,11
1404,31,12
1405,31,13
1406,31,14
1407,31,15
1408,31,16
1409,31,17
1410,31,18
1411,31,19
1412,31,20
1413,31,21
1414,31,22
1415,31,23
1416,31,24
1417,31,25
1418,31,26
1419,31,27
1420,31,28
1421,31,29
1422,31,30
1423,31,31
1424,31,32
1425,31,33
1426,31,34
1427,31,35
1428,32,0
1429,32,1
1430,32,2
1431,32,3
1432,32,4
1433,32,5
1434,32,6
1435,32,7
1436,32,8
1437,32,9
1438,32,10
1439,32,11
1440,32,12
1441,32,13
1442,32,14
1443,32,15
1444,32,16
1445,32,17
1446,32,18
1447,32,19
1448,32,20
1449,32,21
1450,32,22
1451,32,23
1452,32,24
1453,32,25
1454,32,26
1455,32,27
1456,32,28
1457,32,29
1458,32,30
1459,32,31
1460,32,32
1461,32,33
1462,32,34
1463,32,35
1464,32,36
1465,32,37
1466,32,38
1467,32,39
1468,32,40
1469,32,41
1470,32,42
1471,33,0
1472,33,1
1473,33,2
1474,33,3
1475,33,4
1476,33,5
1477,33,6
1478,33,7
1479,33,8
1480,33,9
1481,33,10
1482,33,11
1483,33,12
1484,33,13
1485,33,14
1486,33,15
1487,33,16
1488,33,17
1489,33,18
1490,33,19
1491,33,20
1492,33,21
1493,33,22
1494,33,23
1495,33,24
1496,33,25
1497,33,26
1498,33,27
1499,33,28
1500,33,29
1501,33,30
1502,33,31
1503,33,32
1504,33,33
1505,33,34
1506,33,35
1507,33,36
1508,33,37
1509,33,38
1510,33,39
1511,33,40
1512,33,41
1513,33,42
1514,33,43
1515,33,44
1516,33,45
1517,34,0
1518,34,1
1519,34,2
1520,34,3
1521,34,4
1522,34,5
1523,34,6
1524,34,7
1525,34,8
1526,34,9
1527,34,10
1528,34,11
1529,34,12
1530,34,13
1531,34,14
1532,34,15
1533,34,16
1534,34,17
1535,34,18
1536,34,19
1537,34,20
1538,34,21
1539,34,22
1540,34,23
1541,34,24
1542,34,25
1543,34,26
1544,34,27
1545,34,28
1546,34,29
1547,34,30
1548,34,31
1549,34,32
1550,34,33
1551,34,34
1552,34,35
1553,34,36
1554,34,37
1555,34,38
1556,35,0
1557,35,1
1558,35,2
1559,35,3
1560,35,4
1561,35,5
1562,35,6
1563,35,7
1564,35,8
1565,35,9
1566,35,10
1567,35,11
1568,35,12
1569,35,13
1570,35,14
1571,35,15
1572,35,16
1573,35,17
1574,35,18
1575,35,19
1576,35,20
1577,35,21
1578,35,22
1579,35,23
1580,35,24
1581,35,25
1582,35,26
1583,35,27
1584,35,28
1585,35,29
1586,35,30
1587,35,31
1588,35,32
1589,35,33
1590,36,0
1591,36,1
1592,36,2
1593,36,3
1594,36,4
1595,36,5
1596,36,6
1597,36,7
1598,36,8
1599,36,9
1600,36,10
1601,36,11
1602,36,12
1603,36,13
1604,36,14
1605,36,15
1606,36,16
1607,36,17
1608,36,18
1609,36,19
1610,36,20
1611,36,21
1612,36,22
1613,36,23
1614,36,24
1615,36,25
1616,36,26
1617,36,27
1618,36,28
1619,36,29
1620,36,30
1621,36,31
1622,36,32
1623,36,33
1624,36,34
1625,36,35
1626,36,36
1627,36,37
1628,36,38
1629,36,39
1630,36,40
1631,37,0
1632,37,1
1633,37,2
1634,37,3
1635,37,4
1636,37,5
1637,37,6
1638,37,7
1639,37,8
1640,37,9
1641,37,10
1642,37,11
1643,37,12
1644,37,13
1645,37,14
1646,37,15
1647,37,16
1648,37,17
1649,37,18
1650,37,19
1651,37,20
1652,37,21
1653,37,22
1654,37,23
1655,37,24
1656,37,25
1657,37,26
1658,37,27
1659,37,28
1660,37,29
1661,37,30
1662,37,31
1663,37,32
1664,37,33
1665,37,34
1666,37,35
1667,37,36
1668,37,37
1669,37,38
1670,37,39
1671,37,40
1672,37,41
1673,37,42
1674,37,43
1675,37,44
1676,37,45
1677,37,46
1678,37,47
1679,37,48
1680,37,49
1681,37,50
1682,37,51
1683,37,52
1684,38,0
1685,38,1
1686,38,2
1687,38,3
1688,38,4
1689,38,5
1690,38,6
1691,38,7
1692,38,8
1693,38,9
1694,38,10
1695,38,11
1696,38,12
1697,38,13
1698,38,14
1699,38,15
1700,38,16
1701,38,17
1702,38,18
1703,38,19
1704,38,20
1705,38,21
1706,38,22
1707,38,23
1708,38,24
1709,38,25
1710,38,26
1711,38,27
1712,38,28
1713,38,29
1714,38,30
1715,38,31
1716,38,32
1717,38,33
1718,38,34
1719,38,35
1720,38,36
1721,39,0
1722,39,1
1723,39,2
1724,39,3
1725,39,4
1726,39,5
1727,39,6
1728,39,7
1729,39,8
1730,39,9
1731,39,10
1732,39,11
1733,39,12
1734,39,13
1735,39,14
1736,39,15
1737,39,16
1738,39,17
1739,39,18
1740,39,19
1741,39,20
1742,39,21
1743,39,22
1744,39,23
1745,39,24
1746,39,25
1747,39,26
1748,39,27
1749,39,28
1750,39,29
1751,39,30
1752,39,31
1753,39,32
1754,39,33
1755,39,34
1756,39,35
1757,39,36
1758,39,37
1759,39,38
1760,39,39
1761,39,40
1762,39,41
1763,39,42
1764,39,43
1765,39,44
1766,39,45
1767,39,46
1768,39,47
1769,39,48
1770,40,0
1771,40,1
1772,40,2
1773,40,3
1774,40,4
1775,40,5
1776,40,6
1777,40,7
1778,40,8
1779,40,9
1780,40,10
1781,40,11
1782,40,12
1783,40,13
1784,40,14
1785,40,15
1786,40,16
1787,40,17
1788,40,18
1789,40,19
1790,40,20
1791,40,21
1792,40,22
1793,40,23
1794,40,24
1795,40,25
1796,40,26
1797,40,27
1798,40,28
1799,40,29
1800,40,30
1801,40,31
1802,40,32
1803,40,33
1804,40,34
1805,40,35
1806,40,36
1807,40,37
1808,40,38
1809,40,39
1810,40,40
1811,40,41
1812,40,42
1813,40,43
1814,40,44
1815,40,45
1816,40,46
1817,40,47
1818,40,48
1819,40,49
1820,40,50
1821,40,51
1822,40,52
1823,40,53
1824,40,54
1825,40,55
1826,40,56
1827,40,57
1828,41,0
1829,41,1
1830,41,2
1831,41,3
1832,41,4
1833,41,5
1834,41,6
1835,41,7
1836,41,8
1837,41,9
1838,41,10
1839,41,11
1840,41,12
1841,41,13
1842,41,14
1843,41,15
1844,41,16
1845,41,17
1846,41,18
1847,41,19
1848,41,20
1849,41,21
1850,41,22
1851,41,23
1852,41,24
1853,41,25
1854,41,26
1855,41,27
1856,41,28
1857,41,29
1858,41,30
1859,41,31
1860,41,32
1861,41,33
1862,41,34
1863,41,35
1864,41,36
1865,41,37
1866,41,38
1867,41,39
1868,41,40
1869,41,41
1870,41,42
1871,41,43
1872,41,44
1873,41,45
1874,41,46
1875,41,47
1876,41,48
1877,41,49
1878,41,50
1879,41,51
1880,41,52
1881,41,53
1882,41,54
1883,42,0
1884,42,1
1885,42,2
1886,42,3
1887,42,4
1888,42,5
1889,42,6
1890,42,7
1891,42,8
1892,42,9
1893,42,10
1894,42,11
1895,42,12
1896,42,13
1897,42,14
1898,42,15
1899,42,16
1900,42,17
1901,42,18
1902,42,19
1903,42,20
1904,42,21
1905,42,22
1906,42,23
1907,42,24
1908,42,25
1909,42,26
1910,42,27
1911,42,28
1912,42,29
1913,42,30
1914,42,31
1915,42,32
1916,42,33
1917,42,34
1918,42,35
1919,42,36
1920,42,37
1921,42,38
1922,42,39
1923,42,40
1924,42,41
1925,42,42
1926,42,43
1927,42,44
1928,42,45
1929,42,46
1930,42,47
1931,42,48
1932,42,49
1933,42,50
1934,43,0
1935,43,1
1936,43,2
1937,43,3
1938,43,4
1939,43,5
1940,43,6
1941,43,7
1942,43,8
1943,43,9
1944,43,10
1945,43,11
1946,43,12
1947,43,13
1948,43,14
1949,43,15
1950,43,16
1951,43,17
1952,43,18
1953,43,19
1954,43,20
1955,43,21
1956,43,22
1957,43,23
1958,43,24
1959,43,25
1960,43,26
1961,43,27
1962,43,28
1963,43,29
1964,43,30
1965,43,31
1966,43,32
1967,43,33
1968,43,34
1969,43,35
1970,43,36
1971,43,37
1972,43,38
1973,43,39
1974,43,40
1975,43,41
1976,43,42
1977,43,43
1978,43,44
1979,43,45
1980,43,46
1981,43,47
1982,43,48
1983,43,49
1984,43,50
1985,43,51
1986,43,52
1987,43,53
1988,43,54
1989,43,55
1990,43,56
1991,43,57
1992,43,58
1993,44,0
1994,44,1
1995,44,2
1996,44,3
1997,44,4
1998,44,5
1999,44,6
2000,44,7
2001,44,8
2002,44,9
2003,44,10
2004,44,11
2005,44,12
2006,44,13
2007,44,14
2008,44,15
2009,44,16
2010,44,17
2011,44,18
2012,44,19
2013,44,20
2014,44,21
2015,44,22
2016,44,23
2017,44,24
2018,44,25
2019,44,26
2020,44,27
2021,44,28
2022,44,29
2023,44,30
2024,44,31
2025,44,32
2026,44,33
2027,44,34
2028,44,35
2029,44,36
2030,44,37
2031,44,38
2032,44,39
2033,44,40
2034,44,41
2035,44,42
2036,44,43
2037,44,44
2038,44,45
2039,44,46
2040,44,47
2041,44,48
2042,44,49
2043,44,50
2044,44,51
2045,44,52
2046,45,0
2047,45,1
2048,45,2
2049,45,3
2050,45,4
2051,45,5
2052,45,6
2053,45,7
2054,45,8
2055,45,9
2056,45,10
2057,45,11
2058,45,12
2059,45,13
2060,45,14
2061,45,15
2062,45,16
2063,45,17
2064,45,18
2065,45,19
2066,45,20
2067,45,21
2068,45,22
2069,45,23
2070,45,24
2071,45,25
2072,45,26
2073,45,27
2074,45,28
2075,45,29
2076,45,30
2077,45,31
2078,45,32
2079,45,33
2080,45,34
2081,45,35
2082,45,36
2083,45,37
2084,45,38
2085,45,39
2086,45,40
2087,45,41
2088,45,42
2089,45,43
2090,45,44
2091,45,45
2092,46,0
2093,46,1
2094,46,2
2095,46,3
2096,46,4
2097,46,5
2098,46,6
2099,46,7
2100,46,8
2101,46,9
2102,46,10
2103,46,11
2104,46,12
2105,46,13
2106,46,14
2107,46,15
2108,46,16
2109,46,17
2110,46,18
2111,46,19
2112,46,20
2113,46,21
2114,46,22
2115,46,23
2116,46,24
2117,46,25
2118,46,26
2119,46,27
2120,46,28
2121,46,29
2122,46,30
2123,46,31
2124,46,32
2125,46,33
2126,46,34
2127,46,35
2128,46,36
2129,46,37
2130,46,38
2131,46,39
2132,46,40
2133,46,41
2134,46,42
2135,46,43
2136,47,0
2137,47,1
2138,47,2
2139,47,3
