track_name,seg,mix_silence,drums_silence,bass_silence,guitar_silence,piano_silence,residuals_silence
Track00004,4,False,False,False,True,True,False
Track00004,5,False,False,False,True,True,False
Track00004,6,False,False,False,True,True,False
Track00004,7,False,False,False,False,True,False
Track00004,8,False,False,False,False,True,False
Track00004,9,False,False,False,False,True,False
Track00004,10,False,False,False,False,False,False
Track00004,11,False,False,False,True,False,False
Track00004,12,False,False,False,True,False,False
Track00004,13,False,False,False,True,False,False
Track00004,14,False,False,False,True,False,False
Track00004,15,False,False,False,False,False,False
Track00004,16,False,False,False,False,False,False
Track00004,17,False,False,False,False,False,False
Track00004,18,False,False,False,False,False,False
Track00004,19,False,False,False,False,False,False
Track00004,20,False,False,False,False,False,False
Track00004,21,False,False,False,False,False,False
Track00004,22,False,False,False,False,False,False
Track00004,23,False,False,False,True,False,False
Track00004,24,False,False,False,True,False,False
Track00004,25,False,False,False,True,False,False
Track00004,26,False,False,False,True,False,False
Track00004,27,False,False,False,True,False,False
Track00004,28,False,False,False,False,False,False
Track00004,29,False,False,False,False,False,False
Track00004,30,False,False,False,False,False,False
Track00004,31,False,False,False,False,False,False
Track00004,32,False,False,False,True,False,False
Track00004,33,False,False,False,True,False,False
Track00004,34,False,False,False,True,False,False
Track00004,35,False,False,False,True,False,False
Track00004,36,False,False,False,True,False,False
Track00004,37,False,False,False,True,False,False
Track00004,38,False,False,False,True,False,False
Track00004,39,False,False,False,False,False,False
Track00004,40,False,False,False,False,False,False
Track00004,41,False,False,False,False,False,False
Track00004,42,False,False,False,False,False,False
Track00004,43,False,False,False,False,False,False
Track00004,44,False,False,False,False,False,False
Track00004,45,False,False,False,False,False,False
Track00004,46,False,False,False,True,False,False
Track00005,1,False,False,True,False,False,False
Track00005,2,False,False,False,False,False,False
Track00005,3,False,False,False,False,False,False
Track00005,4,False,False,False,False,False,False
Track00005,5,False,False,False,False,False,False
Track00005,6,False,False,False,False,False,False
Track00005,7,False,False,False,False,False,False
Track00005,8,False,False,False,False,False,False
Track00005,9,False,False,False,False,False,False
Track00005,10,False,False,False,False,False,False
Track00005,11,False,False,False,False,False,False
Track00005,12,False,False,False,False,False,False
Track00005,13,False,False,False,False,False,False
Track00005,14,False,False,False,False,False,False
Track00005,15,False,False,False,False,False,False
Track00005,16,False,False,False,False,False,False
Track00005,17,False,False,False,False,False,False
Track00005,18,False,False,False,False,False,False
Track00005,19,False,False,False,False,False,False
Track00005,20,False,False,False,False,False,False
Track00005,21,False,False,False,False,False,False
Track00005,22,False,False,False,False,False,False
Track00005,23,False,False,False,False,False,False
Track00005,24,False,False,False,False,False,False
Track00005,25,False,False,False,False,False,False
Track00005,26,False,False,False,False,False,False
Track00005,27,False,False,False,False,False,False
Track00005,28,False,False,False,False,False,False
Track00005,29,False,False,False,False,False,False
Track00005,30,False,False,False,False,False,False
Track00005,31,False,False,False,False,False,False
Track00005,32,False,False,False,False,False,False
Track00005,33,False,False,False,False,False,False
Track00005,34,False,False,False,False,False,False
Track00005,35,False,False,False,False,False,False
Track00005,36,False,False,False,False,False,False
Track00005,37,False,False,False,False,False,False
Track00005,38,False,False,False,False,False,False
Track00005,39,False,False,False,False,False,False
Track00005,40,False,False,False,False,False,False
Track00005,41,False,False,False,False,False,False
Track00005,42,False,False,False,False,False,False
Track00005,43,False,False,False,False,False,False
Track00005,44,False,False,False,False,False,False
Track00005,45,False,False,False,False,False,False
Track00005,46,False,False,False,False,False,False
Track00005,47,False,False,False,False,False,False
Track00005,48,False,False,False,False,False,False
Track00005,49,False,False,False,False,False,False
Track00006,1,False,True,True,True,True,False
Track00006,2,False,True,True,True,True,False
Track00006,3,False,False,False,True,False,False
Track00006,4,False,False,False,False,False,False
Track00006,5,False,False,False,False,False,False
Track00006,6,False,False,False,False,False,False
Track00006,7,False,False,False,False,False,False
Track00006,8,False,False,False,False,False,False
Track00006,9,False,False,False,False,False,False
Track00006,10,False,False,False,False,False,False
Track00006,11,False,False,False,False,False,False
Track00006,12,False,False,False,True,False,False
Track00006,13,False,False,False,False,False,False
Track00006,14,False,False,False,False,False,False
Track00006,15,False,False,False,False,False,False
Track00006,16,False,False,False,False,False,False
Track00006,17,False,False,False,False,False,False
Track00006,18,False,False,False,False,False,False
Track00006,19,False,False,False,False,False,False
Track00006,20,False,False,False,True,False,False
Track00006,21,False,False,False,True,False,False
Track00006,22,False,False,False,True,False,False
Track00006,23,False,False,False,True,False,False
Track00006,24,False,False,False,True,False,False
Track00006,25,False,False,False,False,False,False
Track00006,26,False,False,False,False,False,False
Track00006,27,False,False,False,False,False,False
Track00006,28,False,False,False,False,False,False
Track00006,29,False,False,False,False,False,False
Track00006,30,False,False,False,False,False,False
Track00006,31,False,False,False,False,False,False
Track00006,32,False,False,False,True,False,False
Track00006,33,False,False,False,True,False,False
Track00006,34,False,False,False,True,False,False
Track00006,35,False,False,False,False,False,False
Track00006,36,False,False,False,False,False,False
Track00006,37,False,False,False,False,False,False
Track00006,38,False,False,False,False,False,False
Track00006,39,False,False,False,False,False,False
Track00006,40,False,False,False,False,False,False
Track00006,41,False,False,False,False,False,False
Track00006,42,False,False,False,False,False,False
Track00006,43,False,False,False,True,False,False
Track00006,44,False,False,False,True,False,False
Track00006,45,False,False,False,True,False,False
Track00006,46,False,False,False,True,False,False
Track00006,47,False,False,False,False,False,False
Track00006,48,False,False,False,False,False,False
Track00006,49,False,True,True,True,True,False
Track00007,1,False,False,False,False,False,True
Track00007,2,False,False,False,False,False,True
Track00007,3,False,False,False,False,False,False
Track00007,4,False,False,False,False,False,False
Track00007,5,False,False,False,False,False,False
Track00007,6,False,False,False,False,False,False
Track00007,7,False,False,False,False,False,False
Track00007,8,False,False,False,False,False,False
Track00007,9,False,False,False,False,False,False
Track00007,10,False,False,False,False,False,False
Track00007,11,False,False,False,False,False,False
Track00007,12,False,False,False,False,False,False
Track00007,13,False,False,False,False,False,False
Track00007,14,False,False,False,False,False,False
Track00007,15,False,False,False,False,False,False
Track00007,16,False,False,False,False,False,False
Track00007,17,False,False,False,False,False,False
Track00007,18,False,False,False,False,False,False
Track00007,19,False,False,False,False,False,False
Track00007,20,False,False,False,False,False,False
Track00007,21,False,False,False,False,False,False
Track00007,22,False,False,False,False,False,True
Track00007,23,False,False,False,False,False,False
Track00007,24,False,False,False,False,False,False
Track00007,25,False,False,False,False,False,True
Track00007,26,False,False,False,False,False,True
Track00007,27,False,False,False,False,False,True
Track00007,28,False,False,False,False,False,False
Track00007,29,False,False,False,False,False,False
Track00007,30,False,False,False,False,False,False
Track00007,31,False,False,False,False,False,False
Track00007,32,False,False,False,False,False,False
Track00007,33,False,False,False,False,False,False
Track00007,34,False,False,False,False,False,False
Track00007,35,False,False,False,False,False,False
Track00007,36,False,False,False,False,False,False
Track00007,37,False,False,False,False,False,False
Track00007,38,False,False,False,False,False,False
Track00007,39,False,False,False,False,False,False
Track00007,40,False,False,False,False,False,False
Track00007,41,False,False,False,False,False,False
Track00007,42,False,False,False,False,False,False
Track00007,43,False,False,False,False,False,False
Track00007,44,False,False,False,False,False,True
Track00007,45,False,False,False,False,False,False
Track00007,46,False,False,False,False,False,False
Track00007,47,False,False,False,False,False,False
Track00007,48,False,False,False,False,False,False
Track00007,49,False,False,False,False,False,True
Track00008,1,False,False,True,True,True,True
Track00008,2,False,False,False,False,False,False
Track00008,3,False,False,False,False,False,False
Track00008,4,False,False,False,False,False,False
Track00008,5,False,False,False,False,False,False
Track00008,6,False,False,False,False,False,False
Track00008,7,False,False,False,False,False,False
Track00008,8,False,False,False,False,False,False
Track00008,9,False,False,False,False,False,False
Track00008,10,False,False,False,False,False,False
Track00008,11,False,False,False,False,False,False
Track00008,12,False,False,False,False,False,False
Track00008,13,False,False,False,False,False,False
Track00008,14,False,False,False,False,False,False
Track00008,15,False,False,False,False,False,False
Track00008,16,False,False,False,False,False,False
Track00008,17,False,False,False,False,False,False
Track00008,18,False,False,False,False,False,False
Track00008,19,False,False,False,False,False,False
Track00008,20,False,False,False,False,False,False
Track00008,21,False,False,False,False,False,False
Track00008,22,False,False,False,False,False,False
Track00008,23,False,False,False,False,False,False
Track00008,24,False,False,False,False,False,False
Track00008,25,False,False,False,False,False,False
Track00008,26,False,False,False,False,False,False
Track00008,27,False,False,False,False,False,False
Track00008,28,False,False,False,False,False,False
Track00008,29,False,False,False,False,False,False
Track00008,30,False,False,False,False,False,False
Track00008,31,False,False,False,False,False,False
Track00008,32,False,False,False,False,False,False
Track00008,33,False,False,False,False,False,False
Track00008,34,False,False,False,False,False,False
Track00008,35,False,False,False,False,False,False
Track00008,36,False,False,False,False,False,False
Track00008,37,False,False,False,False,False,False
Track00008,38,False,False,False,False,False,False
Track00008,39,False,False,False,False,False,False
Track00008,40,False,False,False,False,False,False
Track00008,41,False,False,False,False,False,False
Track00008,42,False,False,False,False,False,False
Track00008,43,False,False,False,False,False,False
Track00008,44,False,False,False,False,False,False
Track00008,45,False,False,False,False,False,False
Track00008,46,False,False,False,False,False,False
Track00008,47,False,False,False,False,False,False
Track00008,48,False,False,False,False,False,False
Track00008,49,False,False,False,False,False,False
Track00008,50,False,False,False,False,False,False
Track00008,51,False,False,False,False,False,False
Track00009,1,False,True,True,True,False,False
Track00009,2,False,True,True,True,False,False
Track00009,3,False,True,True,True,False,False
Track00009,4,False,True,False,True,False,False
Track00009,5,False,True,False,True,False,False
Track00009,6,False,True,False,True,False,False
Track00009,7,False,False,False,True,False,False
Track00009,8,False,False,False,True,False,False
Track00009,9,False,False,False,True,False,False
Track00009,10,False,False,False,True,False,False
Track00009,11,False,False,False,True,False,False
Track00009,12,False,False,True,True,True,False
Track00009,13,False,False,True,True,True,False
Track00009,14,False,False,False,False,True,False
Track00009,15,False,False,False,False,True,False
Track00009,16,False,False,False,False,False,False
Track00009,17,False,False,True,True,False,False
Track00009,18,False,False,True,True,False,False
Track00009,19,False,True,False,True,False,False
Track00009,20,False,True,False,True,False,False
Track00009,21,False,True,False,True,False,False
Track00009,22,False,True,False,True,False,False
Track00009,23,False,False,False,True,False,False
Track00009,24,False,False,False,True,False,False
Track00009,25,False,False,False,True,False,False
Track00009,26,False,False,False,True,False,False
Track00009,27,False,False,True,True,False,False
Track00009,28,False,False,True,True,True,False
Track00009,29,False,False,False,False,True,False
Track00009,30,False,False,False,False,True,False
Track00009,31,False,False,False,False,True,False
Track00009,32,False,False,True,False,True,False
Track00010,1,False,False,False,False,False,False
Track00010,2,False,False,False,False,False,False
Track00010,3,False,False,False,False,False,False
Track00010,4,False,False,False,False,False,False
Track00010,5,False,False,False,False,False,False
Track00010,6,False,False,False,False,True,True
Track00010,7,False,False,False,False,True,True
Track00010,8,False,False,False,False,True,True
Track00010,9,False,False,False,False,False,True
Track00010,10,False,False,False,False,False,True
Track00010,11,False,False,False,False,False,True
Track00010,12,False,False,False,False,False,True
Track00010,13,False,False,False,False,False,False
Track00010,14,False,False,False,False,False,False
Track00010,15,False,False,False,False,False,False
Track00010,16,False,False,False,False,True,False
Track00010,17,False,False,False,False,True,False
Track00010,18,False,False,False,False,False,False
Track00010,19,False,False,False,False,False,False
Track00010,20,False,False,False,False,False,True
Track00010,21,False,False,False,False,False,True
Track00010,22,False,False,False,False,False,False
Track00010,23,False,False,False,False,True,False
Track00010,24,False,False,False,False,True,False
Track00010,25,False,False,False,False,True,False
Track00010,26,False,False,False,False,False,False
Track00010,27,False,False,False,False,False,False
Track00010,28,False,False,False,False,False,False
Track00010,29,False,False,False,False,False,False
Track00010,30,False,False,False,False,False,False
Track00010,31,False,False,False,False,False,True
Track00010,32,False,False,False,False,False,True
Track00010,33,False,False,False,False,False,False
Track00010,34,False,False,False,False,False,False
Track00010,35,False,False,False,False,False,False
Track00010,36,False,False,False,False,False,False
Track00011,1,False,False,False,False,False,True
Track00011,2,False,False,False,False,False,True
Track00011,3,False,False,False,False,False,False
Track00011,4,False,False,False,False,False,False
Track00011,5,False,False,False,False,False,False
Track00011,6,False,False,False,False,False,False
Track00011,7,False,False,False,False,False,False
Track00011,8,False,False,False,False,False,False
Track00011,9,False,False,False,False,False,False
Track00011,10,False,False,False,False,False,False
Track00011,11,False,False,False,False,False,False
Track00011,12,False,False,False,False,False,False
Track00011,13,False,False,False,False,False,False
Track00011,14,False,False,False,False,False,False
Track00011,15,False,False,False,False,False,False
Track00011,16,False,False,False,False,False,False
Track00011,17,False,False,False,False,False,True
Track00011,18,False,False,False,False,False,True
Track00011,19,False,False,False,False,False,True
Track00011,20,False,False,False,False,False,True
Track00011,21,False,False,False,False,False,True
Track00011,22,False,False,False,False,False,True
Track00011,23,False,False,False,False,False,False
Track00011,24,False,False,False,False,False,False
Track00011,25,False,False,False,False,False,False
Track00011,26,False,False,False,False,False,True
Track00011,27,False,False,False,False,False,False
Track00011,28,False,False,False,False,False,False
Track00011,29,False,False,False,False,False,False
Track00011,30,False,False,False,False,False,False
Track00011,31,False,False,False,False,False,False
Track00011,32,False,False,False,False,False,False
Track00011,33,False,False,False,False,False,False
Track00011,34,False,False,False,False,False,False
Track00011,35,False,False,False,False,False,False
Track00011,36,False,False,False,False,False,False
Track00011,37,False,False,False,False,False,False
Track00011,38,False,False,False,False,False,False
Track00011,39,False,False,False,False,False,True
Track00012,1,False,False,True,False,True,True
Track00012,2,False,False,False,False,False,False
Track00012,3,False,False,False,False,False,False
Track00012,4,False,False,False,False,False,False
Track00012,5,False,False,False,False,False,False
Track00012,6,False,False,False,False,False,False
Track00012,7,False,False,False,False,False,False
Track00012,8,False,False,False,False,False,False
Track00012,9,False,False,False,False,False,False
Track00012,10,False,False,False,False,False,False
Track00012,11,False,False,False,False,False,False
Track00012,12,False,False,False,False,False,False
Track00012,13,False,False,False,False,False,False
Track00012,14,False,False,False,False,False,False
Track00012,15,False,False,False,False,False,False
Track00012,16,False,False,False,False,False,False
Track00012,17,False,False,False,False,False,False
Track00012,18,False,False,False,False,False,False
Track00012,19,False,False,False,False,False,False
Track00012,20,False,False,False,False,False,False
Track00012,21,False,False,False,False,False,False
Track00012,22,False,False,False,False,False,False
Track00012,23,False,False,False,False,False,False
Track00012,24,False,False,False,False,False,False
Track00012,25,False,False,False,False,False,False
Track00012,26,False,False,False,True,False,False
Track00012,27,False,False,False,False,False,False
Track00012,28,False,False,False,False,False,False
Track00012,29,False,False,False,False,False,False
Track00012,30,False,False,False,False,False,False
Track00012,31,False,False,False,False,False,False
Track00012,32,False,False,False,True,False,False
Track00012,33,False,False,False,True,False,False
Track00012,34,False,False,False,False,False,False
Track00012,35,False,False,False,False,False,False
Track00012,36,False,False,False,False,False,False
Track00012,37,False,False,False,False,False,False
Track00012,38,False,False,False,False,False,False
Track00012,39,False,False,False,False,False,False
Track00012,40,False,False,False,False,False,False
Track00012,41,False,False,False,False,False,False
Track00012,42,False,False,False,False,False,False
Track00012,43,False,False,False,True,False,False
Track00012,44,False,False,False,True,False,False
Track00012,45,False,False,False,False,False,False
Track00012,46,False,False,False,False,False,False
Track00012,47,False,False,False,False,False,False
Track00012,48,False,False,False,False,False,False
Track00012,49,False,False,False,False,False,False
Track00012,50,False,False,False,False,False,False
Track00012,51,False,False,False,False,False,False
Track00012,52,False,False,False,False,False,False
Track00012,53,False,False,False,False,False,False
Track00012,54,False,False,False,False,False,False
Track00012,55,False,False,False,False,False,False
Track00012,56,False,False,False,False,False,False
Track00012,57,False,False,False,False,False,False
Track00012,58,False,False,False,False,False,False
Track00012,59,False,False,False,False,False,False
Track00012,60,False,False,False,False,False,False
Track00012,61,False,False,False,False,False,False
Track00013,1,False,False,False,False,False,True
Track00013,2,False,False,False,False,False,True
Track00013,3,False,False,False,False,False,False
Track00013,4,False,False,False,False,False,False
Track00013,5,False,False,False,False,False,False
Track00013,6,False,False,False,False,False,False
Track00013,7,False,False,False,False,True,False
Track00013,8,False,False,False,False,False,False
Track00013,9,False,False,False,True,False,False
Track00013,10,False,False,False,True,False,False
Track00013,11,False,False,False,False,False,False
Track00013,12,False,False,False,False,False,False
Track00013,13,False,False,False,False,False,False
Track00013,14,False,False,False,False,False,False
Track00013,15,False,False,False,False,False,False
Track00013,16,False,False,False,False,False,False
Track00013,17,False,False,False,False,False,False
Track00013,18,False,False,False,False,False,False
Track00013,19,False,False,False,False,False,False
Track00013,20,False,False,False,False,False,False
Track00013,21,False,False,False,False,False,False
Track00013,22,False,False,False,False,False,False
Track00013,23,False,False,False,False,False,False
Track00013,24,False,False,False,False,False,False
Track00013,25,False,False,False,False,False,False
Track00013,26,False,False,False,False,False,False
Track00013,27,False,False,False,False,False,False
Track00013,28,False,False,False,False,False,False
Track00013,29,False,False,False,True,True,False
Track00013,30,False,False,False,True,True,False
Track00013,31,False,False,False,True,True,False
Track00013,32,False,False,False,True,True,False
Track00013,33,False,False,False,True,True,False
Track00013,34,False,False,False,True,True,False
Track00013,35,False,False,False,True,True,False
Track00013,36,False,False,False,True,True,False
Track00013,37,False,False,False,True,True,False
Track00013,38,False,False,False,True,False,False
Track00013,39,False,False,False,True,False,False
Track00013,40,False,False,False,True,False,False
Track00013,41,False,False,False,True,False,False
Track00013,42,False,False,False,True,False,False
Track00013,43,False,False,False,True,False,False
Track00013,44,False,False,False,True,True,False
Track00014,1,False,False,False,True,False,False
Track00014,2,False,False,False,True,False,False
Track00014,3,False,False,False,False,False,False
Track00014,4,False,False,False,False,False,False
Track00014,5,False,False,False,False,False,False
Track00014,6,False,False,False,False,False,False
Track00014,7,False,False,False,False,False,False
Track00014,8,False,False,False,False,False,False
Track00014,9,False,False,False,False,False,False
Track00014,10,False,False,False,False,False,False
Track00014,11,False,False,False,False,False,False
Track00014,12,False,False,False,False,False,False
Track00014,13,False,False,False,False,False,False
Track00014,14,False,False,False,False,False,False
Track00014,15,False,False,False,False,False,False
Track00014,16,False,False,False,False,False,False
Track00014,17,False,False,False,False,False,False
Track00014,18,False,False,False,False,False,False
Track00014,19,False,False,False,False,False,False
Track00014,20,False,False,False,False,False,False
Track00014,21,False,False,False,False,False,False
Track00014,22,False,False,False,False,False,False
Track00014,23,False,False,False,False,False,False
Track00014,24,False,False,False,False,False,False
Track00014,25,False,False,False,False,False,False
Track00014,26,False,False,False,False,False,False
Track00014,27,False,False,False,False,False,False
Track00014,28,False,False,False,False,False,False
Track00014,29,False,False,False,False,False,False
Track00014,30,False,False,False,False,False,False
Track00014,31,False,False,False,False,False,False
Track00014,32,False,False,False,False,False,False
Track00014,33,False,False,False,False,False,False
Track00014,34,False,False,False,False,False,False
Track00014,35,False,False,False,False,False,False
Track00014,36,False,False,False,False,False,False
Track00014,37,False,False,False,False,False,False
Track00014,38,False,False,False,False,False,False
Track00014,39,False,False,False,False,False,False
Track00014,40,False,False,False,False,False,False
Track00014,41,False,False,False,False,False,False
Track00014,42,False,False,False,False,False,False
Track00014,43,False,False,True,False,True,False
Track00014,44,False,False,True,False,True,False
Track00014,45,False,False,False,False,False,False
Track00014,46,False,False,False,False,False,False
Track00014,47,False,False,False,False,False,False
Track00014,48,False,False,False,False,False,False
Track00014,49,False,False,False,False,False,False
Track00014,50,False,False,False,False,False,False
Track00014,51,False,False,False,False,False,False
Track00014,52,False,False,False,False,False,False
Track00014,53,False,False,False,False,False,False
Track00014,54,False,False,False,False,False,False
Track00015,1,False,False,False,True,False,False
Track00015,2,False,False,False,True,False,False
Track00015,3,False,False,False,True,False,False
Track00015,4,False,False,False,True,False,False
Track00015,5,False,False,False,True,False,False
Track00015,6,False,False,False,True,False,False
Track00015,7,False,False,False,True,False,False
Track00015,8,False,False,False,True,False,False
Track00015,9,False,False,False,True,False,False
Track00015,10,False,False,False,True,False,False
Track00015,11,False,False,False,True,False,False
Track00015,12,False,False,False,True,False,False
Track00015,13,False,False,False,True,False,False
Track00015,14,False,False,False,True,False,False
Track00015,15,False,False,False,True,False,False
Track00015,16,False,False,False,True,False,False
Track00015,17,False,False,False,True,False,False
Track00015,18,False,False,False,True,False,False
Track00015,19,False,False,False,True,False,False
Track00015,20,False,False,False,True,False,False
Track00015,21,False,False,False,True,False,False
Track00015,22,False,False,False,True,False,False
Track00015,23,False,False,False,True,False,False
Track00015,24,False,False,False,True,False,False
Track00015,25,False,False,False,True,False,False
Track00015,26,False,False,False,True,False,False
Track00015,27,False,False,False,True,False,False
Track00015,28,False,False,False,True,False,False
Track00015,29,False,False,False,True,False,False
Track00015,30,False,False,False,True,False,False
Track00015,31,False,False,False,True,False,False
Track00015,32,False,False,False,False,False,False
Track00015,33,False,False,False,False,False,False
Track00015,34,False,False,False,False,False,False
Track00015,35,False,False,False,False,False,False
Track00015,36,False,False,False,False,False,False
Track00015,37,False,False,False,False,False,False
Track00015,38,False,False,False,False,False,False
Track00015,39,False,False,False,True,False,False
Track00015,40,False,False,False,True,False,False
Track00015,41,False,False,False,True,False,False
Track00015,42,False,False,False,True,False,False
Track00015,43,False,False,False,True,False,False
Track00015,44,False,False,False,True,False,False
Track00015,45,False,False,False,True,False,False
Track00015,46,False,False,False,True,False,False
Track00015,47,False,False,False,True,False,False
Track00015,48,False,False,False,True,False,False
Track00015,49,False,False,False,True,False,False
Track00016,1,True,True,True,True,True,True
Track00016,2,False,True,True,True,True,False
Track00016,3,False,False,False,True,False,False
Track00016,4,False,False,False,True,False,False
Track00016,5,False,False,False,False,False,False
Track00016,6,False,False,False,False,False,True
Track00016,7,False,False,False,False,False,False
Track00016,8,False,False,False,False,False,False
Track00016,9,False,False,False,False,False,False
Track00016,10,False,False,False,False,False,True
Track00016,11,False,False,False,False,False,False
Track00016,12,False,False,False,False,False,False
Track00016,13,False,False,False,False,False,False
Track00016,14,False,False,False,False,False,False
Track00016,15,False,False,False,False,False,False
Track00016,16,False,False,False,False,False,False
Track00016,17,False,False,False,False,False,False
Track00016,18,False,False,False,False,False,False
Track00016,19,False,False,False,False,False,False
Track00016,20,False,False,False,False,False,False
Track00016,21,False,False,False,False,False,False
Track00016,22,False,False,False,False,False,False
Track00016,23,False,False,False,False,False,False
Track00016,24,False,False,False,False,False,False
Track00016,25,False,False,False,False,False,False
Track00016,26,False,False,False,False,False,False
Track00016,27,False,False,False,False,False,False
Track00016,28,False,False,False,False,False,False
Track00016,29,False,False,False,False,False,False
Track00016,30,False,False,False,False,False,False
Track00016,31,False,False,False,False,False,False
Track00016,32,False,False,False,False,False,False
Track00016,33,False,False,True,False,False,False
Track00016,34,False,False,True,False,False,False
Track00016,35,False,True,True,False,False,False
Track00016,36,False,True,True,False,False,False
Track00016,37,False,True,True,False,False,False
Track00016,38,False,True,True,False,False,False
Track00016,39,False,True,True,True,False,False
Track00016,40,False,True,True,True,False,False
Track00017,1,False,False,True,True,True,False
Track00017,2,False,False,True,True,True,False
Track00017,3,False,False,True,True,True,False
Track00017,4,False,False,True,True,True,False
